record_id,candidate,design_dimension,claim_id,included_after_human_review
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,substitution_and_synergy,claim_54f1788ce2bdf9cd,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_306a2b437e8774c6,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,pba_structural_compatibility,claim_bdf00af729a982eb,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_005572dc7d0d3fac,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_0b277c9f6a1c6ce7,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_b0f5e062d0ea0ec5,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,substitution_and_synergy,claim_6068514c59ac5550,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_0b1fa4773b0b9ab9,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,claim_08f7499f994cac67,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,uor_activity,claim_646756834f3c3732,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,claim_2c8dfe362ad5b811,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,claim_d80e5cee545f0779,True
run_797f4ba4319fe372,Fe-Co-Ni-Mn-Cu,wet_chemical_synthesis,claim_dfa82d28747a7819,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_e89b1733224453c2,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_258d078940c8866b,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,substitution_and_synergy,claim_c6cf82009ae06320,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,pba_structural_compatibility,claim_e1adc085854c33c0,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,pba_structural_compatibility,claim_6dc3a37271cd2754,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_afbb70465877255e,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,claim_c2ded8688aec4465,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_2c4b3492cddeff90,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_691e87d4ec9575c7,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,uor_activity,claim_4dd05dba1ad25e6b,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,claim_9d08569740340411,True
run_353c84909b3aca98,Fe-Co-Ni-Mn-Cu,wet_chemical_synthesis,claim_bd9adca09a92fcd6,True
