PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Wu, YW; Zhou, XY; Mi, TG; Hu, B; Liu, J; Lu, Q				Wu, Yang-wen; Zhou, Xin-yue; Mi, Teng-ge; Hu, Bin; Liu, Ji; Lu, Qiang			Effect of WO3 and MoO3 doping on the interaction mechanism between arsenic oxide and V2O5-based SCR catalyst: A theoretical account	MOLECULAR CATALYSIS												WO3 and MoO3 are widely used as the additives for the V2O5-based selective catalytic reduction (SCR) catalysts, which have different anti-arsenic poisoning performances. To clarify their different influence mechanism on the interaction between arsenic oxide (As2O3) and the V2O5-based catalyst, WO3 and MoO3 doped V2O5/TiO2 catalyst models were built, density functional theory (DFT) method was employed to explore the interaction mechanism for As2O3 with V2O5, WO3 and MoO3 from a theoretical level. As2O3 adsorption configurations, adsorption energies and electronic structures were obtained, along with the detailed inter-reaction pathways and relevant energy barriers. The results indicate that strong interaction and electron transfer occur after As2O3 adsorption, the MoO3 doped catalyst has higher reactivity and stronger charge transfer with As2O3 than the WO3 doped catalyst. Moreover, on V2O5-WO3/TiO2 catalyst, the reactivity of WO3 with As2O3 is lower than that of V2O5, hence As2O3 is inclined to react with V2O5, resulting in the catalyst deactivation. Whereas for V2O5-MoO3/TiO2 catalyst, As2O3 tends to react with the more active MoO3, thus protecting the V2O5 from arsenic poisoning. In summary, MoO3 doping provides better anti-arsenic poisoning effect than WO3, which agrees well with previous experimental results.					zhou, xinyue/JOJ-6874-2023; Hu, Bin/HGA-4499-2022; Lu, Qiang/W-5558-2018; Wu, Yang-wen/KBP-8978-2024														2468-8231					JAN	2021	499								111317	10.1016/j.mcat.2020.111317	http://dx.doi.org/10.1016/j.mcat.2020.111317													WOS:000604629700006
J	Shwan, S; Jansson, J; Olsson, L; Skoglundh, M				Shwan, Soran; Jansson, Jonas; Olsson, Louise; Skoglundh, Magnus			Chemical deactivation of H-BEA and Fe-BEA as NH3-SCR catalysts-effect of potassium	APPLIED CATALYSIS B-ENVIRONMENTAL												H-BEA and Fe-BEA were experimentally studied for selective catalytic reduction of NOx using ammonia (NH3-SCR) with a focus on the chemical deactivation caused by potassium exposure where cordierite-supported H-BEA and Fe-BEA samples were exposed to 10 or 50 ppm KNO3 for 14, 24 and 48h in a continuous gas flow reactor at 350 degrees C. The samples were catalytically evaluated and characterized using a flow-reactor system and X-ray photoelectron spectroscopy. The results show that new NOx storage sites are formed on the expense of Bronsted acid sites for ammonia storage for all potassium-exposed samples. The formation of new NOx storage sites results in increased NH3-SCR activity for the potassium-exposed H-BEA samples. However, for the potassium-exposed Fe-BEA samples, the results show a significant decrease in SCR activity. Deconvolution of the Fe 2p(3/2) XPS peak shows a clear increase in the relative amount of Fe3+ for the potassium-exposed Fe-BEA samples, indicating that isolated iron species active for NH3-SCR are exchanged with potassium, forming smaller trivalent iron clusters inside the zeolite pores. Transient experiments during NH3-SCR show that the decrease in ammonia storage capacity due to potassium exposure results in a decreased period with improved NO reduction after NH3 cut-off. (C) 2014 Elsevier B.V. All rights reserved.					; Skoglundh, Magnus/J-2472-2012	Shwan, Soran/0000-0002-5513-2057; Olsson, Louise/0000-0002-8308-0784; Skoglundh, Magnus/0000-0001-7946-7137													0926-3373	1873-3883				MAY	2015	166						277	286		10.1016/j.apcatb.2014.11.042	http://dx.doi.org/10.1016/j.apcatb.2014.11.042													WOS:000348753400031
J	Wu, YW; Zhou, XY; Mi, TG; Xu, MX; Zhao, L; Lu, Q				Wu, Yang-wen; Zhou, Xin-yue; Mi, Teng-ge; Xu, Ming-xin; Zhao, Li; Lu, Qiang			Theoretical insight into the interaction mechanism between V2O5/TiO2 (001) surface and arsenic oxides in flue gas	APPLIED SURFACE SCIENCE					3rd International Conference on Applied Surface Science (ICASS)	JUN 17-19, 2019	Pisa, ITALY					The arsenic oxides in flue gas can cause severe poisoning and deactivation of the vanadium-titanium-based denitrification catalyst. Investigation of the interaction mechanism between arsenic oxides and denitrification catalyst can provide theoretical guidance for the development of anti-arsenic poisoning catalyst. To this end, the periodic V2O5-TiO2 (001) models were constructed to represent the actual vanadium-titanium-based catalyst in this study. Density functional theory (DFT) calculations were applied to explore the interaction mechanism between the catalyst surface and typical arsenic oxide (As2O3) in flue gas. Stable adsorption configurations and adsorption energies for As2O3 and NH3 adsorption were calculated, the detailed interaction pathways and reaction barriers were also obtained. The results indicate that As2O3 is chemisorbed on the catalyst surface, strong interaction and electron transfer occur after As2O3 adsorption. The adsorption strength of NH3 on Lewis and Bronsted sites are decreased after As2O3 adsorption and the inhibition effect on the Lewis acid sites is much stronger. As2O3 is oxidized to As2O5 on catalyst surface, the Lewis acid sites (V = O) are destroyed and the valence of vanadium is decreased, which should be responsible for the catalyst deactivation. The analysis of the interaction pathway shows that As2O3 inclines to react with two adjacent V2O5 clusters to produce V2O4 because of the lowest energy barrier. Therefore, when the catalyst is poisoned by As2O3 in flue gas, the active component V2O5 inclines to generate V2O4, which is consistent with previous experimental researches.					zhou, xinyue/JOJ-6874-2023; Wu, Yang-wen/KBP-8978-2024; Lu, Qiang/W-5558-2018	XU, Mingxin/0000-0003-1563-9846													0169-4332	1873-5584				JAN 1	2021	535								147752	10.1016/j.apsusc.2020.147752	http://dx.doi.org/10.1016/j.apsusc.2020.147752													WOS:000582373900076
J	Simic, Z; Weiwad, M; Schierhorn, A; Steegborn, C; Schutkowski, M				Simic, Zeljko; Weiwad, Matthias; Schierhorn, Angelika; Steegborn, Clemens; Schutkowski, Mike			The -Amino Group of Protein Lysine Residues Is Highly Susceptible to Nonenzymatic Acylation by Several Physiological Acyl-CoA Thioesters	CHEMBIOCHEM												Mitochondrial enzymes implicated in the pathophysiology of diabetes, cancer, and metabolic syndrome are highly regulated by acetylation. However, mitochondrial acetyltransferases have not been identified. Here, we show that acetylation and also other acylations are spontaneous processes that depend on pH value, acyl-CoA concentration and the chemical nature of the acyl residue. In the case of a peptide derived from carbamoyl phosphate synthetase1, the rates of succinylation and glutarylation were up to 150 times than for acetylation. These results were confirmed by using the protein substrate cyclophilinA (CypA). Deacylation experiments revealed that SIRT3 exhibits deacetylase activity but is not able to remove any of the succinyl groups from CypA, whereas SIRT5 is an effective protein desuccinylase. Thus, the acylation landscape on lysine residues might largely depend on the enzymatic activity of specific sirtuins, and the availability and reactivity of acyl-CoA compounds.					Staels, Bart/N-9497-2016	Schutkowski, MIke/0000-0003-0919-7076													1439-4227	1439-7633				NOV 2	2015	16	16					2337	2347		10.1002/cbic.201500364	http://dx.doi.org/10.1002/cbic.201500364								26382620					WOS:000363422200011
J	Lu, SJ; Lin, JY; Wang, CH; Zhang, YF; Zhang, Y; Fan, HS				Lu, Sheng-Jun; Lin, Jin-Yi; Wang, Cai-Hong; Zhang, Yu-Fei; Zhang, Yi; Fan, Hao-Sen			Heterogeneous engineering of MnSe@NC@ReS2 core-shell nanowires for advanced sodium-/potassium-ion batteries	RARE METALS												Sodium-ion batteries (SIBs) and potassium-ion batteries (PIBs) have been attracting great attentions and widely been exploited due to the abundant sodium/potassium resources. Hence, the preparation of high-powered anode materials for SIBs/PIBs plays a decisive role for the commercial applications of SIBs/PIBs in the future. Manganese selenides are a class of potential anode materials for SIBs/PIBs because of their small band gap and high electrical conductivity. In this work, MnSe and ReS2 core-shell nanowires connecting by polydopamine derived carbon nanotube (MnSe@NC@ReS2) have been successfully synthesized from growing ReS2 nanosheets array on the surface of MnSe@NC nanowires, which present excellent Na+/K+ storage performance. While applied as SIBs anode, the specific capacity of 300 mAh<middle dot>g(-1) was maintained after 400 cycles at the current density of 1.0 A<middle dot>g(-1). Besides, it could also keep 120 mAh<middle dot>g(-1) specific capacity after 900 cycles at 1.0 A<middle dot>g(-1) for the anode of PIBs. These heterogeneous engineering and one-dimensional-two-dimensional (1D-2D) hybrid strategies could provide an ideal strategy for the synthesis of new hetero-structured anode materials with outstanding battery performance for SIBs and PIBs.					Zhang, Yi/AEU-1308-2022	FAN, HAOSEN/0000-0003-4323-8927													1001-0521	1867-7185				AUG	2024	43	8					3713	3723		10.1007/s12598-024-02650-8	http://dx.doi.org/10.1007/s12598-024-02650-8		MAY 2024											WOS:001216985200004
J	Mennella, MRF				Mennella, Maria Rosaria Faraone			A new facet of ADP-ribosylation reactions: SIRTs and PARPs interplay	FRONTIERS IN BIOSCIENCE-LANDMARK												Nicotinamide Adenine Dinucleotide (NAD(+)) is known mainly as coenzyme of redox reactions for energy transduction and is consumed as substrate in regulatory reactions removing nicotinamide and producing ADP-ribose. Several families of ADPribose synthesizing enzymes use NAD(+) as substrate and control processes like DNA repair, replication and transcription, chromatin structure, the activity of G-proteins and others. Since NAD(+)-dependent reactions involve degradation of the dinucleotide, a constant supply of the pyridinic substrate is required for its homeostasis. NAD(+)-dependent signaling reactions include protein deacetylation by sirtuins, intracellular calcium signaling and mono-/poly-ADP-ribosylation. In the context of all NAD(+)-dependent reactions leading to ADP-ribose synthesis, this review focuses mainly on both the central role played by sirtuins and poly-ADPribose polymerases as cellular NAD(+) consumers and their crosstalk in signaling pathways.						faraone mennella, maria rosaria/0000-0003-1947-4700													1093-9946	1093-4715				JAN 1	2015	20						458	473		10.2741/4319	http://dx.doi.org/10.2741/4319								25553461					WOS:000354353700004
J	Tarasenko, TN; McGuire, PJ				Tarasenko, Tatyana N.; McGuire, Peter J.			The liver is a metabolic and immunologic organ: A reconsideration of metabolic decompensation due to infection in inborn errors of metabolism (IEM)	MOLECULAR GENETICS AND METABOLISM												Metabolic decompensation in inborn errors of metabolism (IEM) is characterized by a rapid deterioration in metabolic status leading to life-threatening biochemical perturbations (e.g. hypoglycemia, hyperammonemia, acidosis, organ failure). Infection is the major cause of metabolic decompensation in patients with IEM. We hypothesized that activation of the immune system during infection leads to further perturbations in end organ metabolism resulting in increased morbidity. To address this, we established model systems of metabolic decompensation due to infection. Using these systems, we have described the pathologic mechanisms of metabolic decompensation as well as changes in hepatic metabolic reserve associated with infection. First and foremost, our studies have demonstrated that the liver experiences a significant local innate immune response during influenza infection that modulates hepatic metabolism. Based on these findings, we are the first to suggest that the role of the liver as a metabolic and immunologic organ is central in the pathophysiology of metabolic de compensation due to infection in IEM. The dual function of the liver as a major metabolic regulator and a lymphoid organ responsible for immunosurveillance places this organ at risk for hepatotoxicity. Mobilization of hepatic reserve and the regenerative capacity of a healthy liver compensates for this calculated risk. However, activation of the hepatic innate immune system may be deleterious in IEM. Based on this assertion, strategies aimed at modulating the innate immune response may be a viable target for intervention in the treatment of hepatic metabolic decompensation. Published by Elsevier Inc.																			1096-7192	1096-7206				AUG	2017	121	4					283	288		10.1016/j.ymgme.2017.06.010	http://dx.doi.org/10.1016/j.ymgme.2017.06.010								28666653					WOS:000407530600001
J	Zhang, L; Yao, WL; Xia, J; Wang, TX; Huang, FR				Zhang, Li; Yao, Weilei; Xia, Jun; Wang, Tongxin; Huang, Feiruo			Glucagon-Induced Acetylation of Energy-Sensing Factors in Control of Hepatic Metabolism	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES												The liver is the central organ of glycolipid metabolism, which regulates the metabolism of lipids and glucose to maintain energy homeostasis upon alterations of physiological conditions. Researchers formerly focused on the phosphorylation of glucagon in controlling liver metabolism. Noteworthily, emerging evidence has shown glucagon could additionally induce acetylation to control hepatic metabolism in response to different physiological states. Through inducing acetylation of complex metabolic networks, glucagon interacts extensively with various energy-sensing factors in shifting from glucose metabolism to lipid metabolism during prolonged fasting. In addition, glucagon-induced acetylation of different energy-sensing factors is involved in the advancement of nonalcoholic fatty liver disease (NAFLD) to liver cancer. Here, we summarize the latest findings on glucagon to control hepatic metabolism by inducing acetylation of energy-sensing factors. Finally, we summarize and discuss the potential impact of glucagon on the treatment of liver diseases.					xia, jun/ABG-4188-2020	Zhang, Li/0000-0001-8718-0216														1422-0067				APR 2	2019	20	8							1885	10.3390/ijms20081885	http://dx.doi.org/10.3390/ijms20081885								30995792					WOS:000467648700083
J	Grigoras, AG				Grigoras, Anca-Giorgiana			Investigation of Cellulose-Based Materials Applied in Life Sciences Using Laser Light Scattering Methods	POLYMERS												This review emphasizes the practical importance of laser light scattering methods for characterizing cellulose and its derivatives. The physicochemical parameters like molecular weights, the radius of gyration, hydrodynamic radius, and conformation will be considered when the reproducibility of polymer behavior in solution is necessary for the subsequent optimization of the property profile of a designed product. Since there are various sources of cellulose, and the methods of cellulose extraction and chemical modification have variable yields, materials with variable molecular weights, and size polydispersity will often result. Later, the molecular masses will influence other physicochemical properties of cellulosic materials, both in solution and solid state. Consequently, the most rigorous determination of these quantities is imperative. In this regard, the following are presented and discussed in this review: the theoretical foundations of the light scattering phenomenon, the evolution of the specific instrumentation and detectors, the development of the detector-coupling techniques which include a light scattering detector, and finally, the importance of the specific parameters of polymers in solution, resulting from the data analysis of light scattering signals. All these aspects are summarized according to the chemical classification of the materials: celluloses, esters of cellulose, co-esters of cellulose, alkyl esters of cellulose, ethers of cellulose, and other heterogeneous cellulose derivatives with applications in life sciences.					GRIGORAS, Anca/AAE-7065-2019	Grigoras, Anca Giorgiana/0000-0001-7157-5942														2073-4360				APR	2024	16	8							1170	10.3390/polym16081170	http://dx.doi.org/10.3390/polym16081170								38675089					WOS:001210425200001
J	Duan, B; Huang, Y; Lu, A; Zhang, LN				Duan, Bo; Huang, Yao; Lu, Ang; Zhang, Lina			Recent advances in chitin based materials constructed via physical methods	PROGRESS IN POLYMER SCIENCE												Chitin derived from the seafood wastes such as waste crab, shrimp and lobster shells is abundant and renewable, and will become one of the most important chemical raw materials. The construction of novel polymer materials via physical approaches and green technology from raw chitin is a sustainable pathway and beneficial to the "green development" of our world. This review is thus completed with aims to attract more scientists and researchers to devote to the scope of "green" polymers and contribute to the survival, health and development of human being. In this article, the novel chitin materials fabricated from chitin nanocrystals as well as via direct dissolution/regeneration of chitin are summarized, with 244 references. Specifically, the main content can be divided as follows: origin and structure of chitin; novel chitin solvents, dissolution mechanism and chain conformation; chitin nanocrystals/nanofibers as well as relevant functional materials; chitin materials fabricated via physical dissolution/regeneration including hydrogels/aerogels, membranes/films, fibers, microspheres/beads, as well as their potential applications in biomaterial, electrochemistry, energy storage, separation/absorption, catalyst carrier and textile materials. More involvements from government, enterprise, university and institute in the green conversion of natural polymer would be expected in the future, to build a world with sustainability. (C) 2018 Elsevier B.V. All rights reserved.					Huang, Yao/ABG-8201-2020; Duan, Bo/AFQ-1193-2022	Zhang, Lina/0000-0003-3890-8690; Lu, Ang/0000-0001-6457-8264													0079-6700	1873-1619				JUL	2018	82						1	33		10.1016/j.progpolymsci.2018.04.001	http://dx.doi.org/10.1016/j.progpolymsci.2018.04.001													WOS:000436918000001
J	Arp, FF; Ahn, SH; Bhuvanesh, N; Blümel, J				Arp, Fabian F.; Ahn, Shin Hye; Bhuvanesh, Nattamai; Blumel, Janet			Selective synthesis and stabilization of peroxides via phosphine oxides	NEW JOURNAL OF CHEMISTRY												Reaction of bis(dicyclohexylphosphino)ethane dioxide with hydrogen peroxide leads to an extended crystalline network based on the formation of hydrogen bonds with the P=O groups of the diphosphine dioxide. The structural motif of the network is characterized by X-ray diffraction. A new selective synthesis for an industrially important MEKPO (methyl ethyl ketone peroxide) dimer is described. The dimer is created by reaction of dppe dioxide (bis(diphenylphosphino)ethane dioxide) with butanone and hydrogen peroxide. This peroxide is stabilized by forming strong hydrogen bonds to the phosphine oxide groups within an extended network, which has been characterized by single crystal X-ray diffraction. Reaction of acetylacetone with hydrogen peroxide, irrespective of the presence of phosphine oxide, leads to the stereoselective formation of two dioxolanes. Both cyclic peroxides have been obtained in crystalline forms suitable for single crystal X-ray diffractions.					; Bluemel, Janet/C-1759-2015	Eberle, Fabian Felix/0000-0002-4816-5803; Bluemel, Janet/0000-0002-6557-3518													1144-0546	1369-9261				NOV 28	2019	43	44					17174	17181		10.1039/c9nj04858h	http://dx.doi.org/10.1039/c9nj04858h													WOS:000503049000003
J	Vakili, O; Mafi, A; Pourfarzam, M				Vakili, Omid; Mafi, Alireza; Pourfarzam, Morteza			Liver Disorders Caused by Inborn Errors of Metabolism	ENDOCRINE METABOLIC & IMMUNE DISORDERS-DRUG TARGETS												Inborn errors of metabolism (IEMs) are a vast array of inherited/congenital disorders, affecting a wide variety of metabolic pathways and/or biochemical processes inside the cells. Although IEMs are usually rare, they can be represented as serious health problems. During the neonatal period, these inherited defects can give rise to almost all key signs of liver malfunction, including jaundice, coagulopathy, hepato- and splenomegaly, ascites, etc. Since the liver is a vital organ with multiple synthetic, metabolic, and excretory functions, IEM-related hepatic dysfunction could seriously be considered life-threatening. In this context, the identification of those hepatic manifestations and their associated characteristics may promote the differential diagnosis of IEMs immediately after birth, making therapeutic strategies more successful in preventing the occurrence of subsequent events. Among all possible liver defects caused by IEMs, cholestatic jaundice, hepatosplenomegaly, and liver failure have been shown to be manifested more frequently. Therefore, the current study aims to review substantial IEMs that mostly result in the aforementioned hepatic disorders, relying on clinical principles, especially through the first years of life. In this article, a group of uncommon hepatic manifestations linked to IEMs is also discussed in brief.					Vakili, Omid/AAV-8676-2021; Mafi, Alireza/AAT-6866-2021	Vakili, Omid/0000-0002-9103-872X; Mafi, Alireza/0000-0002-9485-0326													1871-5303	2212-3873					2024	24	2					194	207		10.2174/1871530323666230623120935	http://dx.doi.org/10.2174/1871530323666230623120935								37357514					WOS:001177743400002
