PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kim, OH; Choi, HJ; Kang, SY; Jang, GY; Karuppannan, M; Park, JE; Sung, YE; Kwon, OJ; Cho, YH				Kim, Ok-Hee; Choi, Hee Ji; Kang, Sun Young; Jang, Ga Young; Karuppannan, Mohanraju; Park, Ji Eun; Sung, Yung-Eun; Kwon, Oh Joong; Cho, Yong-Hun			Towards outstanding performance of direct urea fuel cells through optimization of anode catalyst layer and operating conditions	JOURNAL OF ELECTROANALYTICAL CHEMISTRY												Direct urea fuel cells (DUFCs) are expected to be ideal devices to protect the ecology and generate energy because they convert urea from urea-rich wastewater and/or urine directly into electrical energy and turn "waste" into "power." This study investigated the operating conditions of direct urea fuel cells (DUFCs) with commercial catalysts to achieve maximum performance and to accumulate knowledge regarding the electrochemical environment of DUFC full-cell membrane electrode assemblies (MEAs). The cell performance was optimized by experimentally varying the operating conditions (activation process, cell temperature, and reactant concentration) and anode parameters (ionomer ratio and catalyst loading mount). The results were evaluated by comparing the open-circuit voltage (OCV) and maximum power density obtained from the polarization curve. Additionally, the features of MEAs in DUFCs were explored from the viewpoint of performance improvement for the anion exchange membrane (AEM), supply of the liquid anode, and thickness of the bulky catalyst layer, which all have a comprehensive effect on cell performance. The best performance was realized when the single-cell was operated under 0.3 M urea in 1.0 M KOH at 50. using a KOH pretreatment membrane, and the cell exhibited the highest maximum power density of 57.18 mW cm(-2), To the best of our knowledge, the MEA with the optimum conditions introduced showed the best performance among the DUFCs. This suggests that scientific understanding and analysis of the optimal operating conditions have considerable potential for the development of new catalysts and MEA materials.					Sung, Yung Eun/LTF-1825-2024; Park, Ji/AAK-5240-2021; Kwon, Oh Joong/KIH-0147-2024	Park, Ji Eun/0000-0002-3109-0518; Kang, Sun Young/0000-0001-6044-6301													1572-6657	1873-2569				SEP 15	2022	921								116661	10.1016/j.jelechem.2022.116661	http://dx.doi.org/10.1016/j.jelechem.2022.116661		JUL 2022											WOS:000850444400015
J	Eisa, T; Park, SG; Mohamed, HO; Abdelkareem, MA; Lee, J; Yang, E; Castaño, P; Chae, KJ				Eisa, Tasnim; Park, Sung-Gwan; Mohamed, Hend Omar; Abdelkareem, Mohammad Ali; Lee, Jieun; Yang, Euntae; Castano, Pedro; Chae, Kyu-Jung			Outstanding performance of direct urea/hydrogen peroxide fuel cell based on precious metal-free catalyst electrodes	ENERGY												Direct urea/hydrogen peroxide fuel cells (DUHP-FCs) can produce electrical energy by recycling urea-rich wastewater. This study expands the commerciality of DUHP-FC by removing precious metals from their design. Nickel nanorod/nickel foam (NNR/NF) was fabricated using hydrothermal treatment to be used as the anode, and Prussian blue coating was deposited by potentiostatic electrodeposition onto hydrophilic carbon felt at the cathode (PB/CF). The anode exhibited a 7-folds higher current density than bare NF at 0-2 M urea, and lower charge transfer resistance. The cathode reported a high H2O2 reduction current. In addition, fuel cell tests indicated current density dependency on H2O2 concentration and cell voltage dependency on KCl concentration. A competitive maximum power density of 10.6 mW cm(-2) was achieved at 0.98 open circuit voltage and 45 mA cm(-2) maximum current density, in 0.33 M urea vs 2 M KCl and 2 M H2O2, exclusively via diffusive mass transfer. These findings indicate the practical application of DUHP-FC on a large scale. (C) 2021 Elsevier Ltd. All rights reserved.					Castaño, Pedro/G-2070-2011; Lee, Jieun/JXX-7773-2024; Abdelkareem, mohammad/J-3863-2019	Park, Sung-Gwan/0000-0002-3986-2180; Abdelkareem, Mohammad/0000-0003-3248-9843; Lee, Jieun/0000-0003-4731-1415; Eisa, Tasnim/0000-0001-9611-398X; Chae, Kyu-Jung/0000-0002-5530-914X													0360-5442	1873-6785				AUG 1	2021	228								120584	10.1016/j.energy.2021.120584	http://dx.doi.org/10.1016/j.energy.2021.120584		APR 2021											WOS:000657663300009
J	Li, G; Jin, YP; Tan, QY; Yan, ZW; Tang, MQ; Feng, ZQ				Li, Gang; Jin, Yongpeng; Tan, Qunyan; Yan, Zhenwei; Tang, Mingqi; Feng, Zaiqiang			In-situ development of highly active Ni-Cu-P@Co-Se as active and stable electrode for energy-saving hydrogen production and urea oxidation reaction	MATERIALS SCIENCE AND ENGINEERING B-ADVANCED FUNCTIONAL SOLID-STATE MATERIALS												Here, a simple two-step method for synthesizing of unique, active and stable Ni-Cu-P@Co-Se electrocatalyst is introduced. The fabricated electrode demonstrated favorable performance in application as electrocatalyst for hydrogen evolution reaction (HER) processes. When the current density increased from 5 to 10 mA.cm- 2, the ti10 decreased from 157 to 94 mV which indicated 40 % improvement in catalytic activity. In addition, the deposited electrode at 10 mA.cm-2 demonstrated best UOR performance which needed only 1.323 V vs RHE at 10 mA. cm- 2, due to having high electrochemical active area, interfacial engineering, and the optimized interaction between the electrode and the electrolyte. When the Ni-Cu-P@Co-Se electrode was used as a bi-functional electrode in the urea electrolysis process, the cell potential value was 1.413 V. The synthesized electrode presented slight changes in overpotential during stability test. This work introduces an economical and effective method for the synthesis of active electrodes in energy-saving hydrogen production systems.																			0921-5107	1873-4944				MAR	2025	313								117883	10.1016/j.mseb.2024.117883	http://dx.doi.org/10.1016/j.mseb.2024.117883		DEC 2024											WOS:001373581300001
J	Schranck, A; Marks, R; Yates, E; Doudrick, K				Schranck, Andrew; Marks, Randal; Yates, Elon; Doudrick, Kyle			Effect of Urine Compounds on the Electrochemical Oxidation of Urea Using a Nickel Cobaltite Catalyst: An Electroanalytical and Spectroscopic Investigation	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Cyclic voltammetry (CV) and in situ attenuated total reflectance Fourier transform infrared (ATR-FTIR) spectroscopy were used to investigate the effect of major urine compounds on the electro-oxidation activity of urea using a nickel cobaltite (NiCo2O4) catalyst. As a substrate, carbon paper exhibited better benchmark potential and current values compared with stainless steel and fluorine-doped tin oxide glass, which was attributed to its greater active surface area per electrode geometric area. CV analysis of synthetic urine showed that phosphate, creatinine, and gelatin (i.e., proteins) had the greatest negative effect on the electro-oxidation activity of urea, with decreases in peak current up to 80% compared to that of a urea-only solution. Further investigation of the binding mechanisms of the deleterious compounds using in situ ATR-FTIR spectroscopy revealed that urea and phosphate weakly bind to NiCo(2)O(4 )through hydrogen bonding or long-range forces, whereas creatinine interacts strongly, forming deactivating inner-sphere complexes. Phosphate is presumed to disrupt the interaction between urea and NiCo(2)O(4 )by serving as a hydrogen-bond acceptor in place of catalyst sites. The weak binding of urea supports the hypothesis that it is oxidized through an indirect electron transfer. Outcomes of this study contribute to the development of electrolytic systems for treating source-separated urine.					Doudrick, Kyle/A-5268-2010; Doudrick, Kyle/J-4683-2014	Schranck, Andrew/0000-0002-5898-5928; Doudrick, Kyle/0000-0003-1912-9819													0013-936X	1520-5851				AUG 7	2018	52	15					8638	8648		10.1021/acs.est.8b01743	http://dx.doi.org/10.1021/acs.est.8b01743								29901992					WOS:000441477600063
J	Yin, ZH; Huang, Y; Jiang, LW; Meng, C; Wu, YZ; Liu, H; Wang, JJ				Yin, Zhao-Hua; Huang, Yuan; Jiang, Li-Wen; Meng, Chao; Wu, Yong-Zheng; Liu, Hong; Wang, Jian-Jun			Revealing the In Situ Evolution of Tetrahedral NiMoO4 Micropillar Array for Energy-Efficient Alkaline Hydrogen Production Assisted by Urea Electrolysis	SMALL STRUCTURES												The great promise of the combination of urea oxidation reaction (UOR) with hydrogen evolution reaction (HER) to simultaneously achieve wastewater treatment and hydrogen production calls for the rational design of high-performance electrocatalysts. Herein, the reconstruction with the formation of Ni2P and Mo2O72- on the surface can largely enhance the alkaline HER activity of P-NiMoO4 by on-site electrochemical activation strategy. Systematic experimental results indicate that the reconstruction process enables the exposure of additional Ni sites and the adjustment of hydrogen adsorption to facilitate HER kinetics. Ultimately, a highly efficient alkaline HER electrode with low overpotential of -48.9 mV for 10 mA cm(-2) is achieved. More importantly, a UOR electrolyzer assembled with A-P-NiMoO4 as the cathode and P-NiMoO4 as the anode exhibits impressive performance with a small cell voltage of 1.363 V for 10 mA cm(-2). The application of the fabricated electrodes in a practical cell driven by a commercial dry battery (1.5 V) demonstrates efficient and stable hydrogen production, making the developed strategy promising for the rational design of highly active electrocatalysts for green hydrogen production.					Liu, Hong/D-7288-2019; Wang, Jian-Jun/JEP-7794-2023; Jiang, Liwen/JSL-1358-2023	Yin, Zhao-Hua/0009-0002-5240-5467; Jiang, Liwen/0000-0001-9301-496X; Wang, Jian-Jun/0000-0002-1876-5103														2688-4062				SEP	2023	4	9								10.1002/sstr.202300028	http://dx.doi.org/10.1002/sstr.202300028		APR 2023											WOS:000971133700001
J	Xie, XP; Xu, LQ; Zeng, QS; Zhang, ZA; Xu, ZQ; Yin, CX; Wang, XX				Xie, Xiaopei; Xu, Liqiang; Zeng, Qingsheng; Zhang, Zhaona; Xu, Zhiqi; Yin, Chuanxia; Wang, Xinxing			A NiMOF integrated with conductive materials for efficient bifunctional electrocatalysis of urea oxidation and oxygen evolution reactions	DALTON TRANSACTIONS												The development of urea oxidation reaction (UOR) and oxygen evolution reaction (OER) bifunctional electrocatalysts has dual significance in promoting hydrogen energy production and urea-rich wastewater treatment. Herein, a carboxylated multi-walled carbon nanotube (MWCNT-COOH)-ferrocene carboxylic acid (Fc-COOH) modulated NiMOF hybrid material (MWCNT-NiMOF(Fc)) has been synthesized for dual electrocatalysis of the UOR and OER. The material characterization results indicated that MWCNT-COOH and Fc-COOH were integrated into the framework structure of the NiMOF. The direct interaction between the NiMOF and MWCNT/Fc facilitated electron transfer in the hybrid material and led to lattice strain, which improved the charge transfer kinetics, promoted the exposure of more unsaturated Ni sites, and increased the electrochemically active surface area. These factors together enhanced the electrocatalytic activity of MWCNT-NiMOF(Fc) towards the UOR and OER. Using a glassy carbon electrode as the substrate, MWCNT-NiMOF(Fc) exhibited low potential requirements, low Tafel slopes, and high stability. In overall urea and water splitting electrolysis cells, the excellent UOR and OER dual functional catalytic ability and enormous practical application potential of the MWCNT-NiMOF(Fc) modified foam nickel electrode were further demonstrated. On the basis of the above research, the influence of a KOH environment on urea electrolysis was further studied, and the urea electrolysis products were analyzed, promoting a more comprehensive understanding of the catalytic performance of MWCNT-NiMOF(Fc) for urea oxidation. This study provides a new approach for developing high-performance NiMOF-based electrocatalysts for challenging bifunctional UOR/OER applications, and has potential application value in hydrogen production from urea-containing wastewater electrolysis. MWCNT-COOH and Fc-COOH were integrated into the framework structure of a NiMOF, altering its electronic structure and generating lattice strain. The resulting MWCNT-NiMOF(Fc) exhibited excellent UOR and OER dual functional catalytic activity.					曾, 庆圣/GSE-1731-2022; Xu, Liqiang/AGX-6674-2022	Wang, Xinxing/0000-0001-8337-9033													1477-9226	1477-9234				FEB 6	2024	53	6					2565	2574		10.1039/d3dt03456a	http://dx.doi.org/10.1039/d3dt03456a		JAN 2024						38221875					WOS:001142173400001
J	Gan, LA; Liu, Y; Ye, P; Niu, HJY; Li, KZ				Gan, Lina; Liu, Yang; Ye, Peng; Niu, Hejingying; Li, Kezhi			Reaction Mechanism for the Removal of NOx by Wet Scrubbing Using Urea Solution: Determination of Main and Side Reaction Paths	MOLECULES												Secondary problems, such as the occurrence of side reactions and the accumulation of by-products, are a major challenge in the application of wet denitrification technology through urea solution. We revealed the formation mechanism of urea nitrate and clarified the main and side reaction paths and key intermediates of denitrification. Urea nitrate would be separated from urea absorption solution only when the concentration product of [urea], [H+] and [NO3-] was greater than 0.87 similar to 1.22 mol(3)/L-3. The effects of the urea concentration (5-20%) and reaction temperature (30-70 degrees C) on the denitrification efficiency could be ignored. Improving the oxidation degree of the flue gas promoted the removal of nitrogen oxides. The alkaline condition was beneficial to the dissolution process, while the acidic condition was beneficial to the reaction process. As a whole, the alkaline condition was the preferred process parameter. The research results could guide the optimization of process conditions in theory, improve the operation efficiency of the denitrification reactor and avoid the occurrence of side reactions.					ye, peng/LWI-6154-2024; Gan, Lin/GSN-4603-2022; Li, Kezhi/M-6231-2017	Li, Kezhi/0000-0002-7783-0673														1420-3049				JAN	2023	28	1							162	10.3390/molecules28010162	http://dx.doi.org/10.3390/molecules28010162								36615356					WOS:000908715600001
J	Salarizadeh, N; Habibi-Rezaei, M; Zargar, SJ				Salarizadeh, Navvabeh; Habibi-Rezaei, Mehran; Zargar, Seyed Jalal			NiO-MoO3 nanocomposite: A sensitive non-enzymatic sensor for glucose and urea monitoring	MATERIALS CHEMISTRY AND PHYSICS												Binary transition metal nanocomposites have attracted much attention in the bio-sensing field due to their high activity. In this work, nickel oxide-molybdenum trioxide (NiO-MoO3) nanocomposite as a non-enzymatic sensor for glucose and urea oxidation is synthesized by a simple hydrothermal method. The nanocomposite synthesis is demonstrated using XRD, Raman, SEM, and TEM techniques. The electrochemical activity of the developed sensor is determined by cyclic voltammetry, differential pulse voltammetry, impedance spectroscopic, and chronoamperometry. The detection limit of NiO-MoO3 nanocomposite is found to be 0.86 and 0.85 mu M for urea and glucose, respectively. From the chronoamperometry test, this sensor maintains 66% and 65% of the initial current for urea and glucose, respectively, representing excellent stability. The results indicate that the NiO-MoO3 nanocomposite has an excellent potential for the detection of glucose and urea.						zargar, seyed jalal/0000-0001-8157-3588; Habibi-Rezaei, Mehran/0000-0002-4819-8613													0254-0584	1879-3312				APR 1	2022	281								125870	10.1016/j.matchemphys.2022.125870	http://dx.doi.org/10.1016/j.matchemphys.2022.125870		FEB 2022											WOS:000767322800003
J	Kong, XP; Zhang, R; Shi, HT; Pan, LL; Wang, CC; Wang, W; Lv, WX				Kong, Xiaoping; Zhang, Rui; Shi, Haitao; Pan, Linlin; Wang, Chongchong; Wang, Wei; Lv, Weixin			One-step hydrothermal preparation of CeMo-codoped Ni3S2 as robust bifunctional electrocatalyst for urea oxidation and methanol oxidation	JOURNAL OF ALLOYS AND COMPOUNDS												The production of hydrogen via electrolytic water splitting is mainly limited by the high overpotential of the oxygen evolution reaction (OER). Thus, the replacement of OER with more thermodynamically favorable urea oxidation (UOR) and methanol oxidation (MOR) reactions shows good promise. In this paper, a CeMo-Ni3S2/NF 3 S 2 /NF bifunctional electrocatalyst for UOR and MOR electrolysis was prepared by a one-step hydrothermal method. The experiments reveal that the doped Ce and Mo cations significant modulate the morphology of Ni3S2, 3 S 2 , and thus significant boost the electrochemically active surface area and increase the UOR and MOR performance. At a current density of 100 mA cm-2 , UOR requires a potential of 1.35 V (vs. RHE) and MOR requires 1.38 V (vs. RHE), which are both significantly lower than the potential of 1.59 V (vs. RHE) required for OER. The UOR reaction produces NO 2 - with a Faradaic efficiency of 69.0 %, while the MOR reaction produces formate with a Faradaic efficiency of 81.5 %. These results provide strategies for the development of advanced MOR and UOR electrode materials.					Zhang, Ruiyang/P-7192-2019														0925-8388	1873-4669				OCT 15	2024	1002								175467	10.1016/j.jallcom.2024.175467	http://dx.doi.org/10.1016/j.jallcom.2024.175467		JUL 2024											WOS:001267536500001
J	Sanke, DM; Munde, AV; Bezboruah, J; Bhattad, PT; Sathe, BR; Zade, SS				Sanke, Devendra M.; V. Munde, Ajay; Bezboruah, Jasmine; Bhattad, Palak T.; Sathe, Bhaskar R.; Zade, Sanjio S.			Highly Dispersed Core-Shell Ni@NiO Nanoparticles Embedded on Carbon-Nitrogen Nanotubes as Efficient Electrocatalysts for Enhancing Urea Oxidation Reaction	ENERGY & FUELS												Wastewater treatment and energy production are important fields of research to meet the current requirements of sustainable energy development and wastewater restoration. The urea oxidation reaction (UOR) can be used for simultaneous environmental remediation and energy production on a priority basis. Nickel-nickel oxide (Ni@NiO) core-shell NPs on carbon-nitrogen nanotubes (CNNTBs) have been synthesized as electrocatalysts by using a simple and easy aerial annealing method. Morphological analysis by high resolution transmission electron microscopy (HR-TEM) confirms the formation of Ni@NiO NPs on CNNTBs with an average size of similar to 40 nm. Powder X-ray diffraction (XRD) confirms Ni@ NiOCN-X with a face-centered cubic (FCC) crystal structure. A BET surface area measurement suggests that annealing at 400 degrees C (Ni@NiOCN-4) creates a larger surface area than that of carbon-nitrogen material (CN). The electrochemical studies of the Ni@ NiOCN-4 nanocomposite reveal that it has a better electrochemical activity and ultralow onset potential with an Eonset = 0.42 VAg/AgCl and current density of 34 mA/cm2 for a potential of 0.71 VAg/AgCl toward urea oxidation reactions. The annealing temperature-dependent studies were found to be effective toward the morphology tunning and hence tunable catalytic performance toward urea oxidation reactions. In urea oxidation studies, chronoamperometry (i-t) and EIS analysis show that the proposed Ni@NiOCN-4 system has long-term stability and ultrafast electron transfer. This work showed a simple way for temperature-dependent morphology tuning of a catalyst with enhanced electrochemical activity for urea oxidation, which is useful for sustainable energy production utilizing urea-rich wastewater.					Sathe, Bhaskar/AAC-6076-2021	Zade, Sanjio/0000-0001-8902-257X; Sathe, Dr. Bhaskar/0000-0001-8989-0967													0887-0624	1520-5029				MAR 16	2023	37	6					4616	4623		10.1021/acs.energyfuels.2c04377	http://dx.doi.org/10.1021/acs.energyfuels.2c04377		FEB 2023											WOS:000939496800001
J	Patil, SA; Cho, S; Jo, Y; Shrestha, NK; Kim, H; Im, H				Patil, Supriya A.; Cho, Sangeun; Jo, Yongcheol; Shrestha, Nabeen K.; Kim, Hyungsang; Im, Hyunsik			Bimetallic Ni-Co@hexacyano nano-frameworks anchored on carbon nanotubes for highly efficient overall water splitting and urea decontamination	CHEMICAL ENGINEERING JOURNAL												Efficient noble-metal-free electrocatalysts, particularly those employing the earth-abundant metals for their overall water-splitting and urea oxidation abilities, are crucial for energy conversion and storage. To this end, the present work demonstrates a facile synthetic route towards self-standing nanocubiods consisting of nickel-cobalt hexacyano frameworks, commonly known as Prussian blue (NC-PB)-analogue, anchored on carbon nanotubes (NC-PB@CNT) via an ion-exchange strategy. The overall water splitting performance of the NC-PB@CNT films was systematically investigated in an alkaline KOH electrolyte. The optimized NC-PB@CNT film is shown to provide an outstanding overall-water splitting performance with a low cell voltage of 1.66 Vat a rate of 50 mAcm(-2), along with an excellent long-term cell durability of more than 100 h. Furthermore, the addition of urea to the alkaline electrolyte is ascertained to decrease the cell voltage to 1.37 Vwith oxidation of urea at a rate of 50 mAcm(-2). The enhanced overall water splitting and urea oxidation (UOR) performance of the optimized NCPB@CNT electrode are assumed to arise from a synergistic effect between the carbon nanotubes and the framework structures, which enhances the catalytic active sites and provides a facile charge transport pathway between them.					Patil, Supriya/W-2747-2017; Shrestha, Nabeen K./W-4088-2017	Im, Hyunsik/0000-0002-4461-8078; Shrestha, Nabeen K./0000-0002-4849-4121													1385-8947	1873-3212				DEC 15	2021	426								130773	10.1016/j.cej.2021.130773	http://dx.doi.org/10.1016/j.cej.2021.130773		JUN 2021											WOS:000713702500002
J	Zhang, LL; Li, WY; Yin, MM; Cui, CC; Ma, W; Zhou, Z				Zhang, Li-Li; Li, Wenya; Yin, Mingming; Cui, Chenchen; Ma, Wei; Zhou, Zhen			Enhancing Alloyed Nickel Sites via Heterogeneous CoP3-Ni2P Modification for Highly Efficient Urea Electrooxidation	ACS SUSTAINABLE CHEMISTRY & ENGINEERING												To align with the high-energy conversion efficiency in the electrochemical synthesis of hydrogen carriers, it is pivotal to boost the reaction kinetics of the anode in the electrolytic cell. Electrocatalytic urea oxidation reaction (UOR) has gained attention as a promising alternative anode reaction to water oxidation due to its small theoretical oxidation potential. However, the application of UOR is confronted with great challenges due to the unsatisfactory current under a low potential. Herein, we developed a self-supported electrode, heterogeneous cobalt phosphide, and nickel phosphide-modified nickel-cobalt alloy nanotube arrays with nickel foam as skeleton support (CoP3-Ni2P-Co x Ni1-x NTAs/NF) to improve the UOR performance by optimizing the local charge distribution of active Ni sites. The CoP3-Ni2P-Co x Ni1-x NTAs/NF electrode exhibited excellent UOR activity with a low potential of 1.36 V (vs RHE) at 100 mA cm-2. Surface structure analysis and electrochemical in situ Raman results revealed that synchronous CoNi alloying and heterogeneous CoP3-Ni2P introduction boosted the formation of the active Ni3+-O species caused by the modulated surface electronic structure of Ni atoms, thus accelerating the interfacial electrocatalysis. This work presents a new option for template synthesis catalysts for efficient urea oxidation reactions.					Li, Wenya/IQW-3903-2023; Ma, Wei/AAN-3924-2020	Ma, Wei/0000-0001-8905-3894													2168-0485					NOV 11	2024	12	47					17263	17271		10.1021/acssuschemeng.4c06637	http://dx.doi.org/10.1021/acssuschemeng.4c06637		NOV 2024											WOS:001352480500001
J	Pi, L; Shao, Y; Xu, T; Ma, JR; Li, Y; Mao, XH				Pi, Liu; Shao, Yan; Xu, Tao; Ma, Junru; Li, Yan; Mao, Xuhui			Catalytic oxidation of SO2 in O2-aerated aqueous Solution: superior catalytic capability of KOH/urea-treated biochars and catalytic mechanism	CHEMICAL ENGINEERING JOURNAL												The catalytic oxidation of SO2 (COS) by dissolved oxygen in aqueous solution allows to recycle sulfate salt/ sulfuric acid from the SO2-containing flue gas, and high-performance catalysts are desired for an efficient COS process. In this study, the chestnut leaves-derived biochars treated by the co-pyrolysis process with KOH/urea exhibited a favorable capability to catalyze the oxidation of SO2 in aqueous solution. The BK-N-8 biochar catalyst was the optimal one due to its moderate nitrogen content and appropriate surface functional groups. It exhibited a fast initial conversion rate from SO2 to SO42- (6.50 mu mol g-1 s-1), and an excellent cycling durability for the COS process. The material showed a catalytic activity that surpassed all the reported carbonaceous materials. The surface functionalities were revealed to be the decisive factor for the conversion rate and durability of catalytic capacity. The superiority of the BK-N-8 with pyridinic N-doped aromatic cluster (AC) was further investigated via density-functional-theory calculations. The epoxy groups from O2 dissociation at the edge sites of ACs played a pivotal role for COS process onto biochars. This study provides insightful information for an in-depth understanding of the mechanism of COS process catalyzed by carbonaceous materials.					Li, Yan/JPX-4380-2023; Mao, Xuhui/H-1552-2013	Mao, Xuhui/0000-0003-1720-255X; Li, Yan/0000-0001-8631-9343													1385-8947	1873-3212				AUG 1	2024	493								152458	10.1016/j.cej.2024.152458	http://dx.doi.org/10.1016/j.cej.2024.152458		MAY 2024											WOS:001249061600001
J	Sriram, S; Nambi, IM; Chetty, R				Sriram, Saranya; Nambi, Indumathi M.; Chetty, Raghuram			Hexavalent chromium reduction through redox electrolytic cell with urea and cow urine as anolyte	JOURNAL OF ENVIRONMENTAL MANAGEMENT												The present study demonstrates the potential utilization of urea/cow urine as anolyte for Cr(VI) reduction via a simple three-chambered electrolytic cell. The inherent chemical energy in the dual-waste stream (Cr(VI)-urea/ urine) is employed for its self-oxidation-reduction without the need for any external energy supply. Ni foam as electroactive anode and catalyst-free carbon felt as cathode, along with the appropriate positioning of ion-selective separators, indirectly improved the cell performance by impeding electrolyte crossover. A fundamental study involving five different membrane configurations was conducted herein to improve Cr(VI) reduction efficiency. The Cr(VI) reduction efficiencies were 11.84 +/- 0.27%, 10.55 +/- 0.17%, 77.24 +/- 0.38% at 24h, 13.57 +/- 0.25% at 72 h with glass frit, cation exchange membrane (CEM), sandwiched membrane, and anion exchange membrane (AEM) as separators in a dual-chambered H-cell, respectively, with an initial Cr(VI) concentration of 100 mg/L. The fifth configuration, consisting of a middle chamber between the anode and cathode with the CEM close to the anode and the AEM close to the cathode resulted in a reduction efficiency of 79.98 +/- 2.24% within 45 min for an initial Cr(VI) concentration of 400 mg/L. The first order rate constants were determined to be 0.024, 0.018, and 0.013 min(-1) for Cr(VI) concentrations of 100, 200, and 400 mg/L, respectively. Moreover, when urea was replaced with cow urine as anolyte, a reduction efficiency of 98.94 +/- 1.28% was achieved at pH 2 in 45 min with 400 mg/L as initial Cr(VI) concentration. Furthermore, the XPS spectra of reduced Cr corresponding to binding energies of 579.4 eV and 589.3 eV, respectively, confirmed the presence of low-toxic Cr(III). The effect of applied load, initial Cr(VI) and urea concentration, Cr(VI) reduction under different initial H2SO4 concentrations were succinctly investigated to evaluate the performance of the electrolytic cell. The redox electrolytic cell can thus be an alternative to the conventional chemical or energy intensive processes for the reduction of hexavalent chromium.					Chetty, Raghuram/Q-9083-2019; Nambi, Indu/D-4800-2012	Chetty, Raghuram/0000-0002-8030-3700; SRIRAM, SARANYA/0000-0002-2993-3993													0301-4797	1095-8630				FEB 15	2019	232						554	563		10.1016/j.jenvman.2018.11.071	http://dx.doi.org/10.1016/j.jenvman.2018.11.071								30508775					WOS:000459845200062
J	Feng, YQ; Wang, X; Huang, JF; Dong, PP; Ji, J; Li, J; Cao, LY; Feng, LL; Jin, P; Wang, CR				Feng, Yongqiang; Wang, Xiao; Huang, Jianfeng; Dong, Peipei; Ji, Jing; Li, Jie; Cao, Liyun; Feng, Liangliang; Jin, Peng; Wang, Chunru			Decorating CoNi layered double hydroxides nanosheet arrays with fullerene quantum dot anchored on Ni foam for efficient electrocatalytic water splitting and urea electrolysis	CHEMICAL ENGINEERING JOURNAL												The design and construction of noble-metal-free electrocatalysts with superior activity, high efficiency and robust stability is still a big challenge for overall water and urea splitting. Herein, a novel hybrid electrocatalyst comprising fullerene quantum dot (FQD)-decorated CoNi layered double hydroxides (CoNi-LDH) nanosheet arrays anchored on porous Ni foam (NF) is elaborately fabricated. Beneficial from the synergetic effect between FQD and CoNi-LDH, the obtained FQD/CoNi-LDH/NF exhibits superior electrocatalytic activity for hydrogen and oxygen evolution as well as urea oxidation under ambient atmosphere. Impressively, to drive a current density of 10 mA cm(-2), it requires cell voltages of only 1.59 and 1.45 V for overall water and urea electrolysis, respectively, in a two-electrode electrolyzer consisting of FQD/CoNi-LDH/NF as both anode and cathode. Furthermore, this catalyst also displays outstanding reaction kinetics and favorable catalytic stability. Both experimental and density functional theory (DFT) calculation results demonstrate that the charge transfer from FQD to CoNi-LDH could account for the excellent catalytic performance of the newly-synthesized catalyst, and the decorated FQD finely modulates the electronic structure of CoNi-LDH, favoring the adsorption of active hydrogen atom, and thus promote the catalytic process. The present work would provide useful guidance for designing and developing multifunctional and efficient electrocatalysts for hydrogen production.					Wang, Zhaohui/E-2326-2012; Feng, Liangliang/IAN-8223-2023; Feng, Yongqiang/ADW-9040-2022; Jin, Peng/C-7280-2008	Feng, Yongqiang/0000-0002-7026-7152													1385-8947	1873-3212				JUN 15	2020	390								124525	10.1016/j.cej.2020.124525	http://dx.doi.org/10.1016/j.cej.2020.124525													WOS:000522640100024
