PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Annibaldi, V; Hendy, GM; Breslin, CB				Annibaldi, Valeria; Hendy, Gillian M.; Breslin, Carmel B.			Studies on the formation and properties of polypyrrole doped with ionised -cyclodextrins: influence of the anionic pendants	JOURNAL OF SOLID STATE ELECTROCHEMISTRY												Polypyrrole films doped with sulfonated -cyclodextrin (PPy/s-CD) and carboxymethyl -cyclodextrin (PPy/CM-CD) were formed on electropolymerisation of pyrrole in a solution of the cyclodextrin sodium salts. Lower rates of electropolymerisation were evident with the carboxymethyl -CD and this was attributed to protonation of the carboxylate groups due to an increase in the interfacial pH at the electrode-solution interface. The PPy/s-CD and PPy/CM-CD films showed cation exchange behaviour with the ingress of Na+ and its associated water molecules on reduction. The PPy/CM-CD film showed less electroactive behaviour which may be related to the lower number of anionic pendants on the CM-CD or to the possible precipitation of the less soluble neutral CD which arises due to the protonation of the carboxylate groups. The PPy/s-CD showed a high capacitance of 6.0mFcm(-2) corresponding to a specific capacitance of 71Fg(-1) over a wide potential range extending from -0.60 to 0.60V vs SCE. Over-oxidation was observed at relatively low potentials, at about 0.60V vs SCE. A diffusion coefficient of 6.47x10(-6)cm(2)s(-1) and a rate constant of 3.73x10(-2)cms(-1) were obtained for the ferricyanide redox couple at the PPy/s-CD, indicating little or no inhibition of the ferricyanide redox reaction.					Breslin, Carmel/O-8188-2019	Breslin, Carmel/0000-0002-0586-5375													1432-8488	1433-0768				FEB	2019	23	2					615	626		10.1007/s10008-018-04171-8	http://dx.doi.org/10.1007/s10008-018-04171-8													WOS:000456744900029
J	Talekar, GV; Mutnuri, S				Talekar, Guruprasad, V; Mutnuri, Srikanth			Membrane Selection for Electrochemical Treatment of Septage	FRONTIERS IN ENERGY RESEARCH												The development of economically feasible and efficient decentralized onsite treatment of septic tank water or blackwater is the need of the hour. In recent years, Electrochemical oxidation (EO) has been proven to be an efficient alternative treatment technology for use in small-scale, onsite wastewater treatment operations. Recently, the electrochemical treatment of wastewater in membrane divided cells has been reported to be of superior efficiency with regards to chemical oxygen demand (COD) removal while producing fewer disinfection by-products. In this study, a reduction of all the major wastewater defining parameter in both the anode and cathode chambers of an Anionic exchange membrane divided electrochemical reactor (AEM-ECR) and a Cationic exchange membrane divided electrochemical reactor (CEM-ECR) were obtained after the electrolysis of real septage and septage that had passed a vertical flow constructed wetland (VFCW), respectively. The results of these batch electrolysis experiments in AEM-ECR and CEM-ECR using septage as feed concluded that among the two studied membranes, AEM usage in ECR is optimal. The reduction in COD, Total Organic Carbon (TOC), and Total ortho-phosphate (TP) after electrolysis in AEM based ECR was found to be double that achieved in CEM-ECR. The charge supplied and power required were 7794 +/- 10 coulombs L-1 and 48 +/- 6.7 Wh L-1. Further, the results of the batch electrolysis experiments in AEM-ECR with VFCW treated septage as feed concluded that the optimum feed to the AEM-ECR is VFCW treated septage since the charge and power requirement for treatment of VFCW treated septage is 42.5 and 35% lower, respectively, to that required for septage for similar percentage reductions in COD, TOC, and TP. The charge supplied and power required was 4482 +/- 846 coulombs L-1 and 31 +/- 1.6 Wh L-1. Finally, the continuous flow experiments AC(AEM) and CA(AEM) concluded that, regarding the double-chambered membrane ECR, a feed flow mode from anode to cathode results in maximum reduction in COD, TOC, TP, and coliforms in a double-chambered membraned ECR. The power required for treatment was 21.2 Kwh/m(3).					Talekar, Guruprasad/IWD-6374-2023														2296-598X					FEB 25	2020	8								20	10.3389/fenrg.2020.00020	http://dx.doi.org/10.3389/fenrg.2020.00020													WOS:000525111200001
J	Chen, X; Qiu, ZJ; Xing, HL; Fei, SX; Ma, LB				Chen, Xiang; Qiu, Zhaojian; Xing, Hanlu; Fei, Shunxin; Ma, Lianbo			Tertiary-Amine-Assisted Synthesis of Hierarchical Porous Nitrogen-Incorporated Cobalt-Iron (Oxy)hydroxide Nanosheets for Improved Oxygen Evolution Reaction	ACS APPLIED ENERGY MATERIALS												Transition-metal (oxy)hydroxides are cost-efficient and high-performance catalysts for electrochemical water splitting in terms of the conversion and storage of clean and renewable energy. Rational design and synthesis of desired electrocatalysts for the oxygen evolution reaction (OER) is of great significance toward water electrolysis. Herein, by employing a tertiary amine triethanolamine with good chemical stability and slight alkalinity as the precipitant, we show a one-step route for the fabrication of hierarchical porous nitrogen-incorporated cobalt-iron (oxy)hydroxide (N-CoFe-OxHy) nanosheets with microporous, mesoporous, and macroporous structures in the catalyst. The as-obtained hierarchical porous N-CoFe-OxHy nanosheets possess a larger specific surface area, more active sites, faster charge transfer, and higher intrinsic activity than those prepared by using a conventional precipitant such as urea. The N-CoFe-OxHy catalyst exhibits a superior electrocatalytic OER performance with an overpotential of 253 mV at 10 mA/cm(2), a Tafel slope of 41 mV/dec, and long-term durability. Besides, such a hierarchical porous N-CoFe-OxHy OER electrocatalyst was applied in a two-electrode electrochemical cell with Pt/C as the cathode to generate hydrogen and a solar-to-hydrogen system, demonstrating a low cell voltage of 1.53 V at 10 mA/cm(2), an outstanding stability, and the feasibility of developing non-noble-metal (oxy)hydroxide OER catalysts in practical hydrogen production via solar-driven unbiased water splitting. This work affords a facile strategy to modulate the morphology and activate the intrinsic active sites toward the rational design of earth-abundant, low-cost, and high-efficiency catalysts for clean and renewable energy production.					ma, lianbo/GPX-1991-2022	Fei, Shunxin/0000-0001-9083-6984; Chen, Xiang/0000-0002-8480-4203; Ma, Lianbo/0009-0002-2520-6323													2574-0962					SEP 27	2021	4	9					8866	8874		10.1021/acsaem.1c01030	http://dx.doi.org/10.1021/acsaem.1c01030		AUG 2021											WOS:000703338600021
J	Zeng, HP; Li, JX; Xu, JX; Qi, W; Hao, RX; Gao, GW; Lin, D; Li, D; Zhang, J				Zeng, Huiping; Li, Jianxue; Xu, Jiaxin; Qi, Wei; Hao, Ruixia; Gao, Guowei; Lin, Da; Li, Dong; Zhang, Jie			Preparation of magnetic N-doped iron sludge based biochar and its potential for persulfate activation and tetracycline degradation	JOURNAL OF CLEANER PRODUCTION												The widespread use of tetracycline (TC) is a non-negligible cause of environmental pollution, such as antibiotic resistance genes (ARGs). Economical, green and efficient treatment methods are urgently needed. In this study, the magnetic N-doped iron sludge based biochar (N-BCFe) was prepared by a one-step pyrolysis method using the iron-containing sludge from groundwater treatment plants, sycamore leaves and urea as raw materials to active persulfate (PS) for TC degradation. The results show that under the optimal experimental conditions, the removal rate of 10 mg/L TC in the N-BCFe/PS system could reach 86.56% (120 min), accompanied by a 59.9% reduction in total organic carbon (TOC), and still 63.34% of TC was removed in the third recycle experiment. Combined with EPR, free radical quenching experiments and XPS spectra, it is confirmed that there are free radicals (SO4 center dot-,(OH)-O-center dot) and non-radical (O-1(2)) pathways in N-BCFe/PS system. And the former is related to Fe doping, while the latter is attributed to N doping (nitrogen-containing functional groups). Seventeen TC intermediates were identified by LC-MS technology, and three TC degradation pathways were established accordingly. Generally, this study illustrates the considerable catalytic potential of N-BCFe and provides valuable insights into the synthesis of catalysts prepared from iron-containing sludge as feedstock.					zeng, huiping/AAN-6826-2020; Lin, Da/JRZ-0235-2023														0959-6526	1879-1786				DEC 10	2022	378								134519	10.1016/j.jclepro.2022.134519	http://dx.doi.org/10.1016/j.jclepro.2022.134519		OCT 2022											WOS:000880122000003
J	Medina, JC; Garcia-Perez, VI; Zanella, R				Medina, J. C.; Garcia-Perez, Victor I.; Zanella, Rodolfo			Metallic composites based on Ag, Cu, Au and Ag-Cu nanoparticles with distinctive bactericidal effect on varied species	MATERIALS TODAY COMMUNICATIONS												Because the spread of antimicrobial resistance is impacting current health, environmental, and technological developments, the synthesis of novel and efficient antibacterial agents is required. In this work, nanoparticles of Ag, Cu, Au and Ag-Cu were supported on TiO2 Degussa P25 by the deposition-precipitation with urea method (DPU). The antibacterial performance of these materials, well known as catalysts of reactions of environmental interest, was evaluated against four different bacterial species; which are related to airborne (S. pneumoniae and P. aeruginosa) and waterborne (E. coli and S. aureus) infections. To know the minimum concentration of each composite in relation to the viability of the above mentioned microorganisms, the minimum bactericidal concentration (MBC) technique was used. The model of this work standardized an inoculum volume of bacteria of around 10(4) bacterial cells per milliliter, which is the average bacterial load of microorganisms found in contaminated environments, the bacterial growth was followed for 24 h. The results showed that all the bacterial species were sensitive to the majority of composites, except to the Au-based composite, because most bacterial species were resistant to it. The highest bactericidal efficiency was obtained with the bimetallic composite AgCu/TiO2, which showed MBC values of 62.5 mM for both the S. aureus and P. aeruginosa species, and 31.15 and 15.6 mM for the E. coli and S. pneumonia species, respectively. The bactericidal effectiveness of all materials was ranked in the following order Ag/Cu > Ag > Cu > Au.					Zanella, Rodolfo/A-6982-2008	Zanella, Rodolfo/0000-0002-2118-5898; Medina Alvarez, Juan Carlos/0000-0002-7804-9440														2352-4928				MAR	2021	26								102182	10.1016/j.mtcomm.2021.102182	http://dx.doi.org/10.1016/j.mtcomm.2021.102182		FEB 2021											WOS:000733629600004
J	He, S; Liu, X; Zhao, HY; Zhu, Y; Zhang, FZ				He, Sha; Liu, Xin; Zhao, Hongyue; Zhu, Yue; Zhang, Fazhi			Zirconium phenylphosphonate-anchored methyltrioxorhenium as novel heterogeneous catalyst for epoxidation of cyclohexene	JOURNAL OF COLLOID AND INTERFACE SCIENCE												Epoxidation of olefins to epoxides is widely recognized as an important unit process in the manufacture of fine chemicals and intermediates. Developing an environmentally benign heterogeneous catalytic system for olefin epoxidation with high activity and selectivity is still a challenge in this research field. Herein, we report our attempts to synthesize novel zirconium phenylphosphonate-anchored methyltrioxorhenium (MTO/ZrPP) heterogeneous catalysts by a conventional impregnation method and evaluate their catalytic performance for epoxidation of cyclohexene using urea-hydrogen peroxide adduct (UHF) as oxidant without the addition of base ligands. The MTO/ZrPP catalyst samples are characterized by powder X-ray diffraction (XRD), Fourier transform infrared (FT-IR), inductively coupled plasma emission spectrometry (ICP-ES), high resolution transmission electron microscopy (HRTEM), X-ray photoelectron spectroscopy (XPS), and solid-state H-1 magic-angle spinning nuclear magnetic resonance (H-1 MAS NMR) techniques. Meanwhile, the density functional theory (DFT) calculation is carried out to further understand the structure feature and interactions of the MTO/ZrPP catalyst. It is revealed that MTO is anchored on support surface by the favored hydrogen-bonding interaction between two oxo ligands of MTO and two H atoms from the adjacent phenyls of ZrPP. MTO/ZrPP catalyst displays excellent catalytic activity for cyclohexene epoxidation. Moreover, only cyclohexene oxide production can be obtained under the employed reaction conditions. (c) 2014 Elsevier Inc. All rights reserved.					Zhao, Hongyue/JQW-3226-2023														0021-9797	1095-7103				JAN 1	2015	437						58	64		10.1016/j.jcis.2014.08.065	http://dx.doi.org/10.1016/j.jcis.2014.08.065								25313467					WOS:000345109000009
J	Ramírez-Ortega, D; Guerrero-Araque, D; Acevedo-Peñna, P; Reguera, E; Calderon, HA; Zanella, R				Ramirez-Ortega, David; Guerrero-Araque, Diana; Acevedo-Pena, Prospero; Reguera, Edilso; Calderon, Hector A.; Zanella, Rodolfo			Enhancing the photocatalytic hydrogen production of the ZnO-TiO2 heterojunction by supporting nanoscale Au islands	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY												In this work, Au was loaded on the ZnO-TiO2 heterojunction by the deposition precipitation with urea method to boost its photocatalytic hydrogen production. The synthesized materials were characterized by TEM, ICP-OES, XRD, N-2 adsorption desorption, UV-vis spectrophotometry, XPS, and (photo)electrochemical measurements. The TEM images confirmed the close contact between ZnO and TiO2 nanoparticles and showed that although Au nanoparticles agglomerated in the form of islands; they were widely dispersed on the surface of the photocatalysts. Besides, the XPS characterization revealed the enhanced contribution by the metallic Au species as their amount was increased in the composite. The heterojunctions with different Au contents produced higher yield in the photocatalytic production of hydrogen, observing a maximum with the 2 -wt.%-Au content (9.13 mmol g(-1)), being this value 6 times higher than the results obtained with the ZnO-TiO2 heterojunction. This improvement is associated with the synergistic interaction between the ZnO-TiO2 heterojunction and Au islands that promoted the separation and transfer of charge carriers. Besides, the (photo)electrochemical characterization showed that the islands acted as "electronic reservoirs", prolonging the lifetime of the photogenerated electron-hole pairs and creating surface or energy states at the Au/ZnO-TiO2 heterojunction interface. These states helped improve the charge transfer processes by diminishing the recombination and increasing the photocatalytic hydrogen production. (C) 2021 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.					Calderon, Hector/I-7670-2019; Zanella, Rodolfo/A-6982-2008; Acevedo-Peña, Próspero/AFR-9868-2022; Calderon, Hector/J-7624-2017	Ramirez-Ortega, David/0000-0002-3643-0710; Zanella, Rodolfo/0000-0002-2118-5898; Calderon, Hector/0000-0002-1524-9285													0360-3199	1879-3487				OCT 6	2021	46	69					34333	34343		10.1016/j.ijhydene.2021.08.019	http://dx.doi.org/10.1016/j.ijhydene.2021.08.019		SEP 2021											WOS:000701801500006
J	Yang, LL; Falkesgaar, MH; Thulstrup, PW; Walmod, PS; Lo Leggio, L; Rasmussen, KK				Yang, Lila; Falkesgaar, Maria Hansen; Thulstrup, Peter Waaben; Walmod, Peter Schledermann; Lo Leggio, Leila; Rasmussen, Kim Krighaar			Expression, refolding and spectroscopic characterization of fibronectin type III (FnIII)-homology domains derived from human fibronectin leucine rich transmembrane protein (FLRT)-1,-2, and-3	PEERJ												The fibronectin leucine rich transmembrane (FLRT) protein family consists in humans of 3 proteins, FLRT1, -2, and -3, The FLRT proteins contain two extracellular domains separated by an unstructured linker. The most membrane distal part is a leucine rich repeat (LRR) domain responsible for both cis- and trans-interactions, whereas the membrane proximal part is a fibronectin type III (FnIII) domain responsible for a cis-interaction with members of the fibroblast growth factor receptor 1 (FGFR1) family, which results in PGFR tyrosine kinase activation. Whereas the structures of FLRT LRR domains from various species have been determined, the expression and purification of recombinant FLRT FnIII domains, important steps for further structural and functional characterizations of the proteins, have not yet been described. Here we present a protocol for expressing recombinant FLRT-FnIII domains in inclusion bodies in Escherichia coil. His-tags permitted affinity purification of the domains, which subsequently were refolded on a Ni-NTA agarose column by reducing the concentration of urea. The refolding was confirmed by circular dichroism (CD) and H-1-NMR. By thermal unfolding experiments we show that a strand-strand cystine bridge has significant effect on the stability of the FLRT FnIII fold, We further show by Surface Plasmon Resonance that all three FnIII domains bind to FGFR1, and roughly estimate a K-d for each domain K(d)s being in the mu M range.					Walmod, Peter/B-2130-2008; Thulstrup, Peter/V-6371-2019; Lo Leggio, Leila/B-4287-2015; Thulstrup, Peter Waaben/C-5598-2013	Krighaar Rasmussen, Kim/0000-0003-1589-5663; Lo Leggio, Leila/0000-0002-5135-0882; Thulstrup, Peter Waaben/0000-0002-9241-4352													2167-8359					JUL 7	2017	5								e3550	10.7717/peerj.3550	http://dx.doi.org/10.7717/peerj.3550								28698826					WOS:000405265500008
J	Mayoufi, A; Nsib, MF; Ahmed, O; Houas, A				Mayoufi, Asma; Nsib, Moahamed Faouzi; Ahmed, Olfa; Houas, Ammar			Synthesis, characterization and photocatalytic performance of W, N, S-tri-doped TiO2 under visible light irradiation	COMPTES RENDUS CHIMIE												W-S-N-tri-doped TiO2 photocatalysts (WSNTiO2) were prepared by a simple sol-gel method. Tungstic acid, sodium sulfate and urea were used as tungsten, sulfur and nitrogen sources, respectively. The morphology and microstructure characteristics of the photocatalysts were evidenced by means of XRD, BET, TEM, SEM and UV-vis DRS techniques. The XRD results show that the main crystal phase of samples is anatase. It was also found that the tri-doping of TiO2 increases its BET specific surface area from 95 to 121 m(2)center dot g(-1). Besides, it was shown that tri-doping narrows the band gap of TiO2 effectively, which has greatly improved the photocatalytic activity in the visible light region. The photocatalytic activity of tri-doped TiO2 powders was compared to that of bi-doped ones through the degradation of Congo Red (CR) under visible irradiation. Thus, the prepared 0.5% W-N-S-TiO2 heat treated at 450 degrees C showed the best photocatalytic activity compared to the prepared pure TiO2, Degussa P25, and co-doped samples (WNTiO2 and WSTiO2). In particular, a Congo Red degradation rate of approximately 99% was reached after only 35 min of visible light irradiation in the presence of 0.5% of WNSTiO2. Total organic carbon (TOC) removal of CR was up to 72% and confirmed its significant mineralization in the presence of 0.5% of WNSTiO2 photocatalyst. (c) 2015 Academie des sciences. Published by Elsevier Masson SAS. All rights reserved.					HOUAS, Ammar/JDA-0412-2023	HOUAS, Ammar/0000-0001-8432-072X													1631-0748	1878-1543				AUG	2015	18	8					875	882		10.1016/j.crci.2015.02.009	http://dx.doi.org/10.1016/j.crci.2015.02.009													WOS:000360949000009
J	Maurya, MR; Singh, D; Bisht, R; Avecilla, F; Sharma, A; Gupta, P				Maurya, Mannar R.; Singh, Devesh; Bisht, Rahul; Avecilla, Fernando; Sharma, Akhilesh; Gupta, Puneet			Catalytic Potential of Pyrazolone Based Dioxidomolybdenum(VI) Complexes for Multicomponent Biginelli Reactions, Epoxidation of Olefins and Oxidative Bromination of Phenol Derivatives	EUROPEAN JOURNAL OF INORGANIC CHEMISTRY												Three different types of dioxidomolybdenum(VI) complexes of 4-acetyl-3-methyl-1-phenyl-5-pyrazolone (Hmp, I)), 3-methyl-1-phenyl-4-propionyl-5-pyrazolone (Hpp, II), 4-butyryl-3-methyl-1-phenyl-5-pyrazolone (Hbutp, III), and 4-isobutyryl-3-methyl-1-phenyl-5-pyrazolone (isobutp, IV) have been isolated and characterized by various spectroscopic (FT-IR, UV/Vis, H-1 and C-13 NMR) techniques, thermal analysis and single crystal X-ray analysis. These complexes adopt a distorted six-coordinate octahedral geometry where ligands act as bidentate, coordinating through the two O atoms. These complexes have been used as catalysts to explore a single pot multicomponent (benzaldehyde or its derivatives, urea/thiourea and ethyl acetoacetate/phenyl acetoacatate) Biginelli reaction producing biologically active 3,4-dihydropyrimidin-2-(1H)-one and 3,4-dihydropyrimidin-2-(1H)-thione based biomolecules under solvent-free conditions. Presence of H2O2 improves the yield of dihydropyrimidin-2-(1H)-one but it acts as poison for the later molecule. Epoxidation of internal and terminal alkenes mainly resulted in the formation of the corresponding epoxide. The catalytic oxidative bromination of thymol, a reaction facilitated by vanadium dependent haloperoxidases, resulted in the formation of three product namely 2-bromothymol, 4-bromothymol and 2,4-bromothymol. Other phenol derivatives have also been brominated effectively.					Porto, Fernando/H-9754-2015	Avecilla, Fernando/0000-0002-4547-1020													1434-1948	1099-0682				OCT 2	2023	26	28								10.1002/ejic.202300302	http://dx.doi.org/10.1002/ejic.202300302		AUG 2023											WOS:001049315700001
J	Huang, CQ; Yu, YZ; Yang, JM; Yan, Y; Wang, DS; Hu, FY; Wang, XW; Zhang, RB; Feng, G				Huang, Chuanqing; Yu, Yingzhi; Yang, Jinmei; Yan, Yue; Wang, Dashan; Hu, Feiyang; Wang, Xuewen; Zhang, Rongbin; Feng, Gang			Ru/La2O3 catalyst for ammonia decomposition to hydrogen	APPLIED SURFACE SCIENCE												Ammonia (NH3) decomposition for hydrogen production is an excellent alternative to clean energy, but there is a need for more efficient and stable catalytic support to meet the increasing demand for mass production and transportation of hydrogen energy. Four kinds of La2O3 synthesized via the citric acid complex, KOH-K2CO3 co-precipitation, pyrolysis and urea method were used as supports of Ru-based catalysts by impregnation to investigate NH3 decomposition. We herein prepared all catalysts for the production of COx-free hydrogen from ammonia decomposition at 300-550 degrees C. Among the prepared formulations, the Ru/La2O3-700-i catalyst, prepared by a successive conversional impregnation method, shows the highest NH3 conversion (90.7%) with the GHSV of 18000 mL/g(cat).h at 525 degrees C, which is significantly superior to the Ru/La2O3-700-p synthesized via a one-step pyrolysis method. Through XRD and TEM studies, we identify a pure La2O3 phase formation that is responsible for the high catalytic activity of Ru/La2O3-7004 for ammonia decomposition. Moreover, the reaction TOF over the Ru/La2O3-700-i catalyst (1537.6h(-1)) is higher than that of the Ru/La2O3-700-p catalyst (1364.1h(-1)). The activity of Ru/La2O3-700-i catalyst is found to be even further enhanced in the presence of KOH.					haung, chuanqing/JFK-2376-2023; Wang, Xuewen/IXN-2647-2023; YANG, Xuemei/AAP-5141-2020; Hu, Feiyang/HSD-2475-2023; Feng, Gang/A-1945-2010	Feng, Gang/0000-0003-4828-5108													0169-4332	1873-5584				MAY 15	2019	476						928	936		10.1016/j.apsusc.2019.01.112	http://dx.doi.org/10.1016/j.apsusc.2019.01.112													WOS:000459458600110
J	Ge, MY; Molina, J; Kim, JJ; Mallela, SK; Ahmad, A; Santos, JV; Al-Ali, H; Mitrofanova, A; Sharma, K; Fontanesi, F; Merscher, S; Fornoni, A				Ge, Mengyuan; Molina, Judith; Kim, Jin-Ju; Mallela, Shamroop K.; Ahmad, Anis; Varona Santos, Javier; Al-Ali, Hassan; Mitrofanova, Alla; Sharma, Kumar; Fontanesi, Flavia; Merscher, Sandra; Fornoni, Alessia			Empagliflozin reduces podocyte lipotoxicity in experimental Alport syndrome	ELIFE												Sodium-glucose cotransporter-2 inhibitors (SGLT2i) are anti-hyperglycemic agents that prevent glucose reabsorption in proximal tubular cells. SGLT2i improves renal outcomes in both diabetic and non-diabetic patients, indicating it may have beneficial effects beyond glycemic control. Here, we demonstrate that SGLT2i affects energy metabolism and podocyte lipotoxicity in experimental Alport syndrome (AS). In vitro, we found that the SGLT2 protein was expressed in human and mouse podocytes to a similar extent in tubular cells. Newly established immortalized podocytes from Col4a3 knockout mice (AS podocytes) accumulate lipid droplets along with increased apoptosis when compared to wild-type podocytes. Treatment with SGLT2i empagliflozin reduces lipid droplet accumulation and apoptosis in AS podocytes. Empagliflozin inhibits the utilization of glucose/pyruvate as a metabolic substrate in AS podocytes but not in AS tubular cells. In vivo, we demonstrate that empagliflozin reduces albuminuria and prolongs the survival of AS mice. Empagliflozin-treated AS mice show decreased serum blood urea nitrogen and creatinine levels in association with reduced triglyceride and cholesterol ester content in kidney cortices when compared to AS mice. Lipid accumulation in kidney cortices correlates with a decline in renal function. In summary, empagliflozin reduces podocyte lipotoxicity and improves kidney function in experimental AS in association with the energy substrates switch from glucose to fatty acids in podocytes.					Mallela, Shamroop/W-6982-2019; dos Santos, José Cleiton/F-4710-2014; Mitrofanova, Alla/L-1590-2019; Fornoni, Alessia/F-8350-2013	Merscher, Sandra/0000-0002-4757-7494; Ge, Mengyuan/0000-0002-3735-377X													2050-084X					MAY 2	2023	12								e83353	10.7554/eLife.83353	http://dx.doi.org/10.7554/eLife.83353								37129368					WOS:000989054600001
J	Alizadeh, T; Zabihi, B; Amiri, A				Alizadeh, Taher; Zabihi, Behnam; Amiri, Ahmad			A novel L-Cysteine voltammetric sensor based on a dual-nucleation copper (II) complex	MICROCHEMICAL JOURNAL												A novel platform of simple and cost-effective carbon paste electrode (CPE)-modified with a binuclear copper (II)8-hydroxyquinoline complex was used for catalytic electroxidation of L-Cysteine. The modified electrode described was observed to significantly reduce the electrooxidation potential of L-Cysteine. Electrochemical impedance spectroscopy confirmed a significant decrease in the charge transfer resistance at the electrode surface by introducing the binuclear copper complex in the CPE. It was proposed that the two molecules of cysteine, adsorbed to the modified electrode surface, are oxidized to a cystine molecule via copper (II) centers of the complex which are consequently reduced to copper (I) species, responsible for the voltammetric peak observed when the potential was scanned toward the positive direction. To improve the electrode signal for cysteine, the electrode composition was also optimized. Two electrochemical techniques of cyclic voltammetry and amperometry were applied for the establishment of the calibration curve for cysteine determination by this electrode. The linear ranges of the calibration curves are obtained utilizing two electrochemical techniques of cyclic voltammetry and amperometry were 286-5000 mu M and 11.6-500 mu M, respectively. Also, the detection limits of cysteine assay by the above-cited techniques were calculated and equal to 86.7 mu M and 3.5 mu M, respectively. The electrode described was applied for cysteine determination in some vegetable samples which showed satisfactory results. Also, the selectivity of the sensor was checked against some biomolecules and amino acids such as Glycine, Alanine, Arginine, Methionine, Glucose, Urea, BrO3 - and Citric acid. The introduced sensor exhibited excellent selectivity for cysteine determination in food samples.					Alizadeh, Taher/AAC-8036-2022; Amiri, Ahmad/ABA-9421-2021														0026-265X	1095-9149				JUL	2024	202								110803	10.1016/j.microc.2024.110803	http://dx.doi.org/10.1016/j.microc.2024.110803		MAY 2024											WOS:001244048000001
J	Tzompantzi-Flores, C; Castillo-Rodriguez, JC; Gomez, R; Tzompantzi, F; Perez-Hernandez, R; Tlapaya, VD; Santolalla-Vargas, CE				Tzompantzi-Flores, Clara; Cesar Castillo-Rodriguez, Julio; Gomez, Ricardo; Tzompantzi, Francisco; Perez-Hernandez, Raul; De la Luz Tlapaya, Veronica; Eduardo Santolalla-Vargas, Carlos			Synthesis and characterization of ZnZr composites for the photocatalytic degradation of phenolic molecules: addition effect of ZrO2 over hydrozincite Zn5(OH)6(CO3)2	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY												BACKGROUND The composite materials ZrO2/Zn-5(OH)(6)(CO3)(2) were prepared in only one step by chemical co-precipitation and thermal hydrolysis of urea. ZrO2 was added at 5, 8 and 10 mol%. The samples were dried at 80 degrees C and characterized by adsorption-desorption of N-2 isotherms, X-ray diffraction (XRD) and scanning electron microscopy (SEM) techniques, and diffuse reflectance (DRS), UV-visible, Fourier-transform infrared (FTIR) and X-ray photoelectron (XPS) spectroscopies. The materials were assessed in the photodegradation of phenol and polychlorinated phenolic molecules under UV-light irradiation. The possible mechanism was discussed from studies that corroborated or discarded the formation of the species center dot OH, center dot O-2(-) and h(+). RESULTS The addition of ZrO2 to Zn-5(OH)(6)(CO3)(2) resulted in a composite material with high photoactivity. The material containing 8 mol% of ZrO2 (ZnZr-8.0%) was the sample with the best percentages of photodegradation and mineralization. The photodegradation enhancement was achieved partly by an increment in the specific surface area and principally due to localized states originating in the composite interphase which improved charge transfer. XPS study revealed that the ZrO2 addition increases the oxygen vacancies which enhanced the organic molecule photodegradation via direct hole attack. CONCLUSION The ZnZr composite system constitutes an excellent alternative for the photodegradation of persistent organic pollutants due to the low cost, high stability and null toxicity of the support Zn-5(OH)(6)(CO3)(2). (c) 2019 Society of Chemical Industry					Pérez-Hernández, Raúl/AAY-7247-2021	Perez-Hernandez, Raul/0000-0002-8204-9662; Tzompantzi, Clara/0000-0003-2497-0821; Gomez, Ricardo/0000-0003-1081-0114; Castillo-Rodriguez, Julio Cesar/0000-0003-1864-5766; Santolalla Vargas, Carlos Eduardo/0000-0003-3800-4843													0268-2575	1097-4660				NOV	2019	94	11					3428	3439		10.1002/jctb.5928	http://dx.doi.org/10.1002/jctb.5928													WOS:000489601600002
