PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Liu, HM; Wang, T; Zhang, HB; Liu, GG; Li, P; Liu, LQ; Hao, D; Ren, J; Chang, K; Meng, XG; Wang, HM; Ye, JH				Liu, Huimin; Wang, Tao; Zhang, Huabin; Liu, Guigao; Li, Peng; Liu, Lequan; Hao, Dong; Ren, Jian; Chang, Kun; Meng, Xianguang; Wang, Hongmei; Ye, Jinhua			Room-temperature driven and visible light enhanced dehydrogenation reactions catalysed by basic Au/SrTiO3	JOURNAL OF MATERIALS CHEMISTRY A												An Au/SrTiO3 catalyst with basic properties (Au/SrTiO3-urea) was reported for the first time to be efficient for the dehydrogenation of secondary alcohols at room temperature, with iso-propanol (IPA) dehydrogenation as the probe reaction. Different from previous reports that Au/SrTiO3 was generally regarded as only a photocatalyst in the IPA dehydrogenation reaction, in this work, it was found that Au/SrTiO3-urea could also catalyse the reaction at room temperature without light irradiation, with an acetone production rate of 8.2 mu mol h(-1) (IPA conversion of 41.0%) which was more than 10 times higher than that of Pt/TiO2 evaluated under the same conditions. Characterization results revealed that the lattice oxygen in SrTiO3 was involved in the reaction through the Mars-van Krevelen mechanism, while Au facilitated the cleavage of C-H bonds of the adsorbed reactant with the assistance of a base. Its catalytic activity was further increased to 16.5 mu mol h(-1) (IPA conversion of 82.5%) after the introduction of visible light. It is regarded that the photon induced photocatalytic performance was significantly enhanced with the existence of instantaneously generated oxygen vacancies. Additionally, the conversion of IPA (82.5%) and the rate of acetone production over Au/SrTiO3-urea (16.5 mu mol h(-1)) after visible light irradiation for 1 h were 12.3 times and 2.5 times as high as those over Au/P25 (IPA conversion of 6.7% and acetone production rate of 6.7 mu mol h(-1)), a catalyst which was also reported to be active in IPA dehydrogenation without light irradiation. This study provides a method for designing efficient catalysts for the dehydrogenation of secondary alcohols at room temperature.					Chang, Kun/I-1361-2012; Zhang, Huabin/AAR-6511-2021; HAO, Dong/AFZ-1843-2022; Meng, Xianguang/LSL-5799-2024; LIU, Lequan/JPY-2271-2023; Li, Peng/D-3072-2013; MENG, Xianguang/C-6460-2018; Wang, Tao/D-9998-2011; YE, Jinhua/H-2755-2011; Liu, Guigao/F-8412-2015; Ren, Jian/K-6730-2017	Li, Peng/0000-0002-5715-548X; MENG, Xianguang/0000-0002-5037-3599; HAO, Dong/0000-0001-7464-6670; Wang, Tao/0000-0003-4045-2434; YE, Jinhua/0000-0002-8105-8903; Liu, Guigao/0000-0002-0018-1249; Liu, Lequan/0000-0003-3837-6831; Ren, Jian/0000-0003-2337-2520													2050-7488	2050-7496					2016	4	5					1941	1946		10.1039/c5ta09174h	http://dx.doi.org/10.1039/c5ta09174h													WOS:000368839200046
J	Cheng, RL; Zhang, LX; Fan, XQ; Wang, M; Li, ML; Shi, JL				Cheng, Ruolin; Zhang, Lingxia; Fan, Xiangqian; Wang, Min; Li, Mengli; Shi, Jianlin			One-step construction of FeOx modified g-C3N4 for largely enhanced visible-light photocatalytic hydrogen evolution	CARBON												Incorporation of FeOx in graphitic carbon nitride (g-C3N4) usually resulted in limited improvements in the photocatalytic activity due to the possible reactions between iron and g-C3N4 during synthesis. Herein, using ferrocene and urea as the precursors of FeOx and graphitic carbon nitride, respectively, a new kind of FeOx modified g-C3N4 photocatalysts has been prepared by a facile one-step calcination procedure. We here, for the first time, report the much-enhanced efficacy of FeOx modified g-C3N4 in the visible light-driven photocatalytic H-2 production. The peak H-2 production rate of 108 mmol h(-1) has been obtained at optimized loading amount of FeOx in the composites, which is about 4.2 times of that on the pure g-C3N4 obtained from urea. This remarkable improvement can be attributed to the enhanced visible light absorbance, improved surface area and charge carrier separation and transfer ability. (C) 2016 Elsevier Ltd. All rights reserved.					Wang, Min/G-4202-2012; , jianlin Shi/HTM-8889-2023; Cheng, Ruolin/AAQ-1102-2021; ZHANG, Lingxia/B-3588-2014	Cheng, Ruolin/0000-0002-4046-9167													0008-6223	1873-3891				MAY	2016	101						62	70		10.1016/j.carbon.2016.01.070	http://dx.doi.org/10.1016/j.carbon.2016.01.070													WOS:000370816000009
J	Posont, RJ; Cadaret, CN; Beard, JK; Swanson, RM; Gibbs, RL; Marks-Nelson, ES; Petersen, JL; Yates, DT				Posont, Robert J.; Cadaret, Caitlin N.; Beard, Joslyn K.; Swanson, Rebecca M.; Gibbs, Rachel L.; Marks-Nelson, Eileen S.; Petersen, Jessica L.; Yates, Dustin T.			Maternofetal inflammation induced for 2 wk in late gestation reduced birth weight and impaired neonatal growth and skeletal muscle glucose metabolism in lambs	JOURNAL OF ANIMAL SCIENCE												Intrauterine stress impairs growth and metabolism in the fetus and offspring. We recently found that sustained maternofetal inflammation resulted in intrauterine growth-restricted (MI-IUGR) fetuses with asymmetric body composition, impaired muscle glucose metabolism, and beta-cell dysfunction near term. These fetuses also exhibited heightened inflammatory tone, which we postulated was a fetal programming mechanism for the IUGR phenotype. Thus, the objective of this study was to determine whether poor growth and metabolism persisted in MI-IUGR lambs after birth. Polypay ewes received serial lipopolysaccharide or saline injections in the first 2 wk of the third trimester of pregnancy to produce MI-IUGR (n = 13) and control (n = 12) lambs, respectively. Lambs were catheterized at 25 d of age. beta-Cell function was assessed at 29 d, hindlimb glucose metabolism at 30 d, and daily blood parameters from day 26 to 31. Glucose metabolism was also assessed in flexor digitorum superficialis (FDS) muscle isolated at necropsy on day 31. Asymmetric body composition persisted in MI-IUGR neonates, as these lambs were lighter (P < 0.05) than controls at birth and 31 d, but body and cannon bone lengths did not differ at either age. FDS muscles from MI-IUGR lambs were smaller (P < 0.05) and exhibited reduced (P < 0.05) glucose oxidation and Akt phosphorylation but similar glucose uptake compared with controls when incubated in basal or insulin-spiked media. Similarly, hindlimb glucose oxidation was reduced (P < 0.05) in MI-IUGR lambs under basal and hyperinsulinemic conditions, but hindlimb glucose utilization did not differ from controls. Circulating urea nitrogen and cholesterol were reduced (P < 0.05), and triglycerides, high-density lipoprotein cholesterol, and glucose-to-insulin ratios were increased (P < 0.05) in MI-IUGR lambs. Glucose and insulin concentrations did not differ between groups during basal or hyperglycemic conditions. Although circulating monocyte and granulocyte concentrations were greater (P < 0.05) in MI-IUGR lambs, plasma tumor necrosis factor alpha (TNF alpha) was reduced (P < 0.05). FDS muscle contained greater (P < 0.05) TNF receptor 1 (TNFR1) and I kappa B alpha protein content. These findings indicate that maternofetal inflammation in late pregnancy results in fetal programming that impairs growth capacity, muscle glucose oxidation, and lipid homeostasis in offspring. Inflammatory indicators measured in this study appear to reflect heightened cytokine sensitivity in muscle and compensatory systemic responses to it.					Petersen, Jessica/ABF-2462-2020	Cadaret, Caitlin/0000-0003-1615-9633; Petersen, Jessica/0000-0001-5438-8555; Swanson, Rebecca/0009-0009-5314-3359													0021-8812	1525-3163				MAY	2021	99	5							skab102	10.1093/jas/skab102	http://dx.doi.org/10.1093/jas/skab102		MAR 2021						33780540					WOS:000657494000019
J	André, RF; Gervais, C; Zschiesche, H; Jianu, T; López-Salas, N; Antonietti, M; Odziomek, M				Andre, Remi F.; Gervais, Christel; Zschiesche, Hannes; Jianu, Teodor; Lopez-Salas, Nieves; Antonietti, Markus; Odziomek, Mateusz			Revisiting the phosphonium salt chemistry for P-doped carbon synthesis: toward high phosphorus contents and beyond the phosphate environment	MATERIALS HORIZONS												The introduction of phosphorus and nitrogen atoms in carbo-catalysts is a common way to tune the electronic density, and thereby the reactivity, of the material, as well as to introduce surface reactive sites. Numerous environments are reported for the N atoms, but the P-doping chemistry is less explored and focuses on surface POx groups. A one-step synthesis of P/N-doped carbonaceous materials is presented here, using affordable and industrially available urea and tetrakis(hydroxymethyl)phosphonium chloride (THPC) as the N and P sources, respectively. In contrast to most of the synthetic pathways toward P-doped carbonaceous materials, the THPC precursor only displays P-C bonds along the carbon backbone. This resulted in unusual phosphorus environments for the materials obtained from direct thermal treatment of THPC-urea, presumably of type C-P-N according to 31P NMR and XPS. Alternatively, the in situ polymerization and calcination of the precursors were run in calcium chloride hydrate, used as a combined reaction medium and porogen agent. Following this salt-templating strategy led to particularly high phosphorus contents (up to 18 wt%), associated with porosities up to 600 m2 g-1. The so-formed P/N-doped porous materials were employed as metal-free catalysts for the mild oxidative dehydrogenation of N-heterocycles to N-heteroarenes at room temperature and in air. Calcination of THPC-urea in metal chloride hydrate salt affords porous P/N-doped carbonaceous materials (up to 18 wt% [P]), used as oxidative dehydrogenation catalysts.					André, Rémi/ISB-6307-2023; López-Salas, Nieves/N-4222-2017; Antonietti, Markus/ADA-0497-2022; Odziomek, Mateusz/AAF-1810-2020; Lopez-Salas, Nieves/HKV-5314-2023	Antonietti, Markus/0000-0002-8395-7558; Andre, Remi/0000-0002-7555-1726; Lopez-Salas, Nieves/0000-0002-8438-9548; Gervais, Christel/0000-0001-7450-1738; Odziomek, Mateusz/0000-0002-2734-1839													2051-6347	2051-6355				JUL 15	2024	11	14					3437	3449		10.1039/d4mh00293h	http://dx.doi.org/10.1039/d4mh00293h		APR 2024						38712961					WOS:001217278000001
J	Kooman, JP; Joles, JA; Gerritsen, KGF				Kooman, Jeroen P.; Joles, Jaap A.; Gerritsen, Karin G. F.			Creating a wearable artificial kidney: where are we now?	EXPERT REVIEW OF MEDICAL DEVICES												A wearable and, ultimately, an implantable artificial kidney is a long-held aim in the treatment of patients with end-stage renal disease, provided that it would combine continuous blood purification, preventing the fluctuations in the internal environment associated with hemodialysis, while maintaining a high efficiency for removal of uremic toxins. Sorbent and enzyme technology, allowing for the regeneration of dialysis fluid, have played a vital role in the development of present prototypes, although the development of a low-weight regeneration module as well as safety and control issues still need to be solved. Whereas the first human trials with a wearable device have been successfully conducted, there are still many hurdles to overcome before wearable dialysis can be routinely implemented in dialysis practice. Important in this respect are the absence of a safe continuous blood access system and the risk balance between anticoagulation and clotting and regulatory aspects.					Joles, Jaap/AAX-3249-2020	Gerritsen, Karin Gerarda Frederika/0000-0002-1917-6255													1743-4440	1745-2422				JUL	2015	12	4					373	376		10.1586/17434440.2015.1053466	http://dx.doi.org/10.1586/17434440.2015.1053466								26076370					WOS:000356428200001
J	Verbrugghe, A; Rankovic, A; Armstrong, S; Santarossa, A; Kirby, GM; Bakovic, M				Verbrugghe, Adronie; Rankovic, Alexandra; Armstrong, Shafeeq; Santarossa, Amanda; Kirby, Gordon M.; Bakovic, Marica			Serum Lipid, Amino Acid and Acylcarnitine Profiles of Obese Cats Supplemented with Dietary Choline and Fed to Maintenance Energy Requirements	ANIMALS												Simple Summary Research has estimated that the majority of domestic cats are overweight or obese. Current weight-loss plans tend to have disappointing outcomes and are not without risk. During periods of severe energy restriction, obesity predisposes cats to developing fatty liver. Choline has been linked to fat metabolism in other animals but has not been studied in cats. Twelve obese cats were split into two groups and were fed a control diet (n = 6; 4587 mg choline/kg dry matter) or a high choline diet (n = 6; 18,957 mg choline/kg DM) for 5 weeks. Cats were fed to maintain body weight. Choline increased serum cholesterol, triacylglycerides, lipoproteins, and plasma methionine. It also decreased serum blood urea nitrogen and alkaline phosphatase as well as the ratio of plasma acylcarnitine to free carnitine. The results suggest that choline supplementation may increase fat transport out of the liver and help maintain liver health in obese cats. Choline supplementation may prove useful for safe weight loss in obese cats by minimizing the risks of fatty liver. Obesity is a health concern for domestic cats. Obesity and severe energy restriction predispose cats to feline hepatic lipidosis. As choline is linked to lipid metabolism, we hypothesized that dietary choline supplementation would assist in reducing hepatic fat through increased lipoprotein transport and fatty acid oxidation. Twelve obese cats (body condition score [BCS] >= 8/9) were split into two groups. Cats were fed a control (n = 6; 4587 mg choline/kg dry matter [DM]) or a high choline diet (n = 6; 18,957 mg choline/kg DM) for 5 weeks, for adult maintenance. On days 0 and 35, fasted blood was collected, and the body composition was assessed. Serum lipoprotein and biochemistry profiles, plasma amino acids and plasma acylcarnitines were analyzed. The body weight, BCS and body composition were unaffected (p > 0.05). Choline increased the serum cholesterol, triacylglycerides, high-density lipoprotein cholesterol, low-density lipoprotein cholesterol, very low-density lipoprotein cholesterol and plasma methionine (p < 0.05) and decreased the serum blood urea nitrogen and alkaline phosphatase (p < 0.05). Choline also reduced the plasma acylcarnitine to free carnitine ratio (p = 0.006). Choline may assist in eliminating hepatic fat through increased fat mobilization and enhanced methionine recycling.					Kirby, Gordon/HTT-4859-2023	Bakovic, Marica/0000-0001-9081-3539													2076-2615					AUG	2021	11	8							2196	10.3390/ani11082196	http://dx.doi.org/10.3390/ani11082196								34438654					WOS:000688581800001
J	Shaabani, A; Hooshmand, SE; Afshari, R; Shaabani, S; Ghasemi, V; Atharnezhad, M; Akbari, M				Shaabani, Ahmad; Hooshmand, Seyyed Emad; Afshari, Ronak; Shaabani, Shabnam; Ghasemi, Vahid; Atharnezhad, Mojtaba; Akbari, Masoud			Direct construction of diverse metallophthalocyanines by manifold substrates in a deep eutectic solvent	JOURNAL OF SOLID STATE CHEMISTRY												Direct access to a wide range of metal-free phthalocyanines and metallophthalocyanines in deep eutectic solvents (DESs), is reported. Substituted and unsubstituted phthalocyanines of Mn, Fe, Co, Ni, Cu, Zn, Pd, In, and Pt with various raw materials such as phthalonitriles, phthalimides, phthalic anhydrides and phthalic acids are successfully prepared in the DES based on choline chloride and urea in a very short reaction time with appropriate yields. It has been shown that DES as a green and rapidly degraded reaction medium in the environment plays a triple role as a solvent, organocatalyst, and reactant in this process. Moreover, the DES system could be separated and reused in four consecutive reaction runs with no considerable loss in catalytic activity.					Shaabani, Ahmad/AAJ-1109-2020; Hooshmand, Seyyed/ABC-1595-2020; Afshari, Ronak/Q-1022-2019	Shaabani, Shabnam/0000-0001-5546-7140; Hooshmand, Seyyed Emad/0000-0001-5573-5539; Afshari, Ronak/0000-0003-4688-4406													0022-4596	1095-726X				FEB	2018	258						536	542		10.1016/j.jssc.2017.11.022	http://dx.doi.org/10.1016/j.jssc.2017.11.022													WOS:000423650400069
J	Hu, B; Guo, FS; Li, SR; Yang, C; Lin, W; Zhang, JS; Hou, YD; Wang, XC				Hu, Bing; Guo, Fangsong; Li, Shanrong; Yang, Can; Lin, Wei; Zhang, Jinshui; Hou, Yidong; Wang, Xinchen			Facile fabrication of oxygen-doped carbon nitride with enhanced visible-light photocatalytic degradation of methyl mercaptan	RESEARCH ON CHEMICAL INTERMEDIATES												Element doping has demonstrated an effective strategy for enhancing photocatalytic performance of carbon nitride (CN). Herein, we reported that oxygen-doped CN (OCN) was successfully prepared by molten urea as the only raw precursor, in which thermal copolymerization of urea and in situ formed biuret can effectively incorporate oxygen in the CN network. The introduction of oxygen into CN network greatly improved the visible-light absorption capability, increased the charge carrier mobility and inhibited the electron-hole pairs recombination. In addition, the incorporation of the elemental oxygen with strong electronegativity into CN matrix afforded OCN with more structural base sites, which benefited for the adsorption of CH3SH. As expected, OCN exhibited an enhanced photocatalytic performance toward CH3SH degradation and mineralization under visible-light irradiation. This study demonstrates that a simple precursor pretreatment strategy can achieve the incorporation of beneficial foreign atoms into the CN framework, which provides some guidance for the design and synthesis of high-efficiency CN photocatalyst with peculiar feature. [GRAPHICS] .					Liu, Sijia/HZL-9543-2023; guo, fangsong/N-1928-2019; Wang, Xinchen/D-6020-2016; zhang, Jinshui/D-9749-2016; Yang, Can/R-1743-2016	Yang, Can/0000-0002-4284-6245													0922-6168	1568-5675				JUN	2022	48	6					2295	2311		10.1007/s11164-022-04712-x	http://dx.doi.org/10.1007/s11164-022-04712-x		MAY 2022											WOS:000800709100003
J	Kurutos, A; Minkovska, S; Nedialkov, PT; Fedorov, Y				Kurutos, Atanas; Minkovska, Stela; Nedialkov, Paraskev T.; Fedorov, Yury, V			Facile and environmentally benign synthetic approach to the selective mono-chlorination and mono-bromination of benzo[d]OXAZOL-2(3H)-ONES	JOURNAL OF HETEROCYCLIC CHEMISTRY												Exhibiting a wide spectrum of practical applications, benzo[d]oxazol-2(3H)-ones (BOA) are considered as key intermediates in the synthesis of pharmaceutical products, organic dyes, and OLED materials among others. Herein, we propose an environmentally benign protocol for the selective mono-halogenation of benzo[d]oxazol-2(3H)-ones. Several chloro- and bromo-substituted BOA derivatives were prepared within less than an hour with high to excellent yields (75%-93%) via this novel, green, and energy sufficient method. This rapid and highly reproducible synthetic approach employs inexpensive commercially available urea-hydrogen peroxide complex and hydrochloric or hydrobromic acid. Simple operations and precise control over the oxidative halogenation, with water being the major by-product of the reaction outcome, are among the strong point of current facile method from the perspective of green chemistry.					Nedialkov, Paraskev/K-6173-2016; Fedorov, Yury/E-9541-2014; Kurutos, Atanas/L-4538-2016	Fedorov, Yury/0000-0001-5257-6130; Kurutos, Atanas/0000-0002-6847-198X													0022-152X	1943-5193				OCT	2022	59	10					1824	1831		10.1002/jhet.4522	http://dx.doi.org/10.1002/jhet.4522		JUL 2022											WOS:000829267800001
J	Zhao, QL; Ren, LN; Hou, J; Yu, WQ; Chang, JB				Zhao, Qiongli; Ren, Linning; Hou, Jiao; Yu, Wenquan; Chang, Junbiao			Annulation Reactions of In-Situ-Generated N-(Het)aroyldiazenes with Isothiocyanates Leading to 2-Imino-1,3,4-oxadiazolines	ORGANIC LETTERS												A novel annulation reaction of N-(het)-aroyldiazenes and isothiocyanates has been established. This transformation involves a sequential cyclization and desulfurization/intramolecular rearrangement to produce 2-imino-1,3,4-oxadiazolines. The less-stable N-(het)aroyldiazenes can be conveniently generated in situ by I-2-mediated oxidation of hydrazides, which allows a one-pot synthesis of the products directly from readily accessible hydrazide and isothiocyanate substrates. This operationally simple synthetic process requires no use of malodorous isocyanides and can be conveniently conducted on a gram scale.					Yu, Wenquan/S-7342-2017	Yu, Wenquan/0000-0002-3711-0006													1523-7060	1523-7052				JAN 4	2019	21	1					210	213		10.1021/acs.orglett.8b03663	http://dx.doi.org/10.1021/acs.orglett.8b03663								30547596					WOS:000455285800045
J	Wang, XQ; Du, YH; Zhou, J; Chen, GH; Li, XM; Fang, LP; Li, FB; Yuan, YZ; Yang, Y; Dou, F				Wang, Xiangqin; Du, Yanhong; Zhou, Jing; Chen, Guanhong; Li, Xiaomin; Fang, Liping; Li, Fangbai; Yuan, Yuzhen; Yang, Yang; Dou, Fei			Dark Side of Ammonium Nitrogen in Paddy Soil with Low Organic Matter: Stimulation of Microbial As(V) Reduction and As(III) Transfer from Soil to Rice Grains	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY												The bioavailability of arsenic (As) is influenced by ammonium (NH4+-N) fertilization, but the underlying mechanisms controlling As transformation in soil-rice systems are still not fully understood. The effects of two NH4+-N fertilizers, urea and NH4HCO3, on the transformation of As in a paddy soil with low organic matter content and transfer in rice plants were investigated. Treatments with urea and NH4HCO3 significantly increased arsenite (As(III)) concentration in porewater, bioavailable As in rhizosphere soil, and the relative abundance of the As(V) respiratory reductase gene (arrA) and As(III) methyltransferase gene (arsM). Furthermore, the relative expression of As transporter genes in rice roots, such as OsLsi1, OsLsi2, and OsLsi3, was upregulated, and the translocation efficiency of As(III) from rice roots to brown rice was promoted. Subsequently, As(III) accumulation in brown rice significantly increased. Therefore, attention should be paid to As-contaminated paddy fields with NH4+- N fertilization.					Li, FANGBAI/AGK-8257-2022; Fang, Liping/E-1732-2013; Wang, Xiangqin/JTU-3234-2023; Li, Xiaomin/I-9145-2012	Zhou, Jing/0009-0003-3398-3357; Chen, Guanhong/0000-0003-4525-1607; Fang, Liping/0000-0003-4609-1190; Li, Xiaomin/0000-0001-8718-2780; wang, xiangqin/0000-0002-8071-6652													0021-8561	1520-5118				MAR 1	2023	71	8					3670	3680		10.1021/acs.jafc.2c07477	http://dx.doi.org/10.1021/acs.jafc.2c07477								36799488					WOS:000942579300001
J	Banu, A; Sinha, B; Sikdar, S				Banu, Afroja; Sinha, Biswajit; Sikdar, Suranjan			Synthesis of polymeric 2D-graphitic carbon nitride (g-C3N4) nanosheets for sustainable photodegradation of organic pollutants	HELIYON												A superficial, one step thermal polycondensation method has been employed for the manifestation of graphene like graphitic carbon nitride (g-C 3 N 4 ) catalyst. The as synthesized g-C 3 N 4 was well characterized by SEM and EDAX analysis, XRD, ATR-IR, FTIR, Fluorescence spectroscopy, Raman spectroscopy and UV -Visible spectroscopy which provide structural, morphological assemblage relating to the structure of g-C 3 N 4 . The g-C 3 N 4 showed that an outstanding photochemical stability, morphology, conductive carbon framework and superior photocatalytic activity. The band gap value of g-C 3 N 4 is 2.34 eV determined using Tauc plot. Due to low band gap (2.33 eV) and unique morphology which provides high separation and migration ability of the photogenerated charges, the g-C 3 N 4 shows enhanced photocatalytic activity for the removal of many organic dyes such as Rhodamine B (RhB), Crystal Violet (CV), Methylene Blue (MB), Methyl Orange (MO), Naphthol Orange (NO) and a phenol derivative, p -Nitrophenol (p -NP). Among them, RhB dye was degraded almost 81 % at 90 min under sunlight irradiation in presence g-C 3 N 4 while other dyes and p -NP was degraded at lower rate. From the experimental data, it was found that MO and p -NP degradation rate was least. The rate constant for degradation of Rh B is 1.1 x 10 -2 min -1 . Therefore, g-C 3 N 4 can be used as an efficient photocatalyst for waste water treatment by the removal of such organic pollutants.					Sikdar, Suranjan/N-5384-2018															2405-8440				JUL 15	2024	10	13							e33354	10.1016/j.heliyon.2024.e33354	http://dx.doi.org/10.1016/j.heliyon.2024.e33354		JUN 2024						39040285					WOS:001262410200001
J	Kong, DL; Jin, YG; Yu, K; Swaney, DP; Liu, SW; Zou, JW				Kong, Delei; Jin, Yaguo; Yu, Kai; Swaney, Dennis P.; Liu, Shuwei; Zou, Jianwen			Low N2O emissions from wheat in a wheat-rice double cropping system due to manure substitution are associated with changes in the abundance of functional microbes	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												Fertilization has been shown to affect nitrogen (N) cycling and its related functional microbes in agricultural soils. However, the linkage between soil N2O emissions and N-related functional genes under different fertilization strategies from wheat in a wheat-rice double cropping system is rarely examined. Here, we carried out a two-year field study to examine the response of soil N2O emissions driven by N cycling functional genes [archaeal and bacterial amoA (AOA + AOB), nirS, nirK and nosZ] to different fertilization strategies in a wheat cropland of subtropical China. Three fertilizer treatments were established consisting of chemical phosphorus (P) and potassium (K) fertilizer application (PK), chemical N (urea) and PK fertilizer application (NPK), and chemical NPK fertilizer application with chemical N partially replaced with manure (composted pig manure) (NPKM). Over the two wheat seasons, seasonal total N2O emissions averaged 0.66, 3.60 and 3.11 kg N ha(-1) for PK, NPK and NPKM plots, respectively. Relative to the NPK treatment, the NPKM treatment significantly decreased N2O emissions by 14 % without compromising grain yield, with a lowered combined fertilizer-induced emission factor (EF) of 1.02 %. Compared with the PK treatment, N fertilization consistently and significantly increased the abundance of ammonium-oxidation bacteria (AOB), nirS, nirK and nosZ genes. The nosZ gene, which drives N2O reduction during denitrification, showed a greater extent under NPKM with manure N combination. The AOB had a more sensitive response than ammonium-oxidation archaea (AOA) to chemical N fertilization. Seasonal N2O emissions showed significant positive correlations with AOB gene abundance and the ratio of (nirK+nirS)/nosZ, while had a negative correlation with nosZ gene abundance across N fertilized treatments. The N2O-related microbial composition of functional genes was significantly changed by N fertilizer application and also showed contrasting patterns between treatments of chemical N fertilizer with and without manure N substitution. Together, partially replacing chemical N fertilizer with manure reduced N2O emissions from wheat in a wheat-rice double cropping system, mainly through decreasing AOB associated-nitrifying potential, and particularly stimulating N2O reduction.					ZOU, JIANWEN/B-3059-2012; Kong, Delei/MBW-1362-2025; Swaney, Dennis/AAD-7576-2020	ZOU, JIANWEN/0000-0003-4689-9237; Kong, Delei/0009-0005-0607-3993; Swaney, Dennis/0000-0003-1948-4087; Yu, Kai/0000-0002-6902-9202													0167-8809	1873-2305				MAY 1	2021	311								107318	10.1016/j.agee.2021.107318	http://dx.doi.org/10.1016/j.agee.2021.107318		JAN 2021											WOS:000620791400005
J	Yang, CX; Yang, JY; Tan, L; Tang, P; Pen, T; Gao, TH; Liu, SJ; Guo, JL				Yang, Caixia; Yang, Jingyan; Tan, Li; Tang, Pan; Pen, Ting; Gao, Tinghui; Liu, Sijing; Guo, Jinlin			A Novel Formula Comprising Wolfberry, Figs, White Lentils, Raspberries, and Maca (WFWRM) Induced Antifatigue Effects in a Forced Exercise Mouse Model	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE												Long-term body fatigue poses a threat to human health. To explore novel sources of antifatigue medicine and food, we developed a novel formula composed of wolfberry, figs, white lentils, raspberries, and maca (WFWRM) according to the theory of traditional Chinese medicine. In this study, we explored whether the administration of the WFWRM relieves fatigue. Thirty male Kunming mice were divided into three groups, which received either intragastric administration of saline, vitamin C (100 mg/kg), or WFWRM (1.00 g/kg) every day. After 30 days of treatment, all mice exhaustively performed weight-bearing swimming. Another ten mice that did not perform swimming were treated with saline for 30 days and used as sedentary control. The antifatigue effect and biochemical oxidation phenomena were assessed in the exercise-exhausted model and sedentary controls. The histopathological changes in the liver and kidney tissues of mice were observed by performing hematoxylin-eosin (HE) staining. After 30 days of oral administration, the liver and kidney tissues of mice were healthy and show no pathological changes. Compared to the fatigue model group, WFWRM significantly increased the rota-rod time of the mice. Also, the concentrations of lactic acid (LA), blood urea nitrogen (BUN), creatine kinase (CK), and lactate dehydrogenase (LDH) in the WFWRM group significantly reduced. On the contrary, the levels of hepatic glycogen (LG), muscle glycogen (MG), and serum glucose (GLU) increased in the WFWRM group. Besides, WFWRM markedly reduced the levels of malondialdehyde (MDA) but increased the levels of glutathione peroxidase (GSH-PX) and superoxide dismutase (SOD). Pearson correlation analysis indicated that the concentrations of the sources of energy (LG, MG, and GLU) significantly correlated with those of metabolites (BLA, BUN, CK, and LDH) and antioxidant levels (SOD, GSH-PX, and MDA). Overall, our results suggested that the supplementation of WFWRM could improve exercise capacity and relieve fatigue probably by normalizing energy metabolism and attenuating oxidation.																			1741-427X	1741-4288				MAR 24	2022	2022								3784580	10.1155/2022/3784580	http://dx.doi.org/10.1155/2022/3784580								35368749					WOS:000793539000006
J	Lu, YY; Jiang, YT; Zhou, Q; Li, YM; Chen, LN; Kuang, Q; Xie, ZX; Zheng, LS				Lu, Yinyun; Jiang, Yating; Zhou, Qi; Li, Yunmei; Chen, Luning; Kuang, Qin; Xie, Zhaoxiong; Zheng, Lansun			Heterometallic metal-organic framework-templated synthesis of porous Co3O4/ZnO nanocage catalysts for the carbonylation of glycerol	JOURNAL OF SOLID STATE CHEMISTRY												The efficient synthesis of glycerol carbonate (GLC) has recently received great attention due to its significance in reducing excess glycerol in biodiesel production as well as its promising applications in several industrial fields. However, the achievement of high conversion and high selectivity of GLC from glycerol in heterogeneous catalytic processes remains a challenge due to the absence of high-performance solid catalysts. Herein, highly porous nanocage catalysts composed of well-mixed Co3O4 and ZnO nanocrystals were successfully fabricated via a facile heterometallic metal-organic framework (MOF)-templated synthetic route. Benefiting from a high porosity and the synergistic effect between Co3O4 and ZnO, the as-prepared composite catalysts exhibited a significantly enhanced production efficiency of GLC in the carbonylation reaction of glycerol with urea compared to the single-component counterparts. The yield of GLC over the Co50Zn50-350 catalyst reached 85.2%, with 93.3% conversion and near 91% GLC selectivity, and this catalytic performance was superior to that over most heterogeneous catalysts. More importantly, the proposed templated synthetic strategy of heterometallic MOFs facilitates the regulation of catalyst composition and surface structure and can therefore be potentially extended in the tailoring of other metal oxide composite catalysts.					Zheng, LS/G-3433-2010; Kuang, Q/G-3956-2010; Chen, Luning/AAV-1082-2021; Xie, Zhaoxiong/G-3416-2010														0022-4596	1095-726X				DEC	2017	256						93	100		10.1016/j.jssc.2017.08.035	http://dx.doi.org/10.1016/j.jssc.2017.08.035													WOS:000413134600014
