PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Mukherjee, S; Rao, BR; Sreedhar, B; Paik, P; Patra, CR				Mukherjee, Sudip; Rao, Bonda Rama; Sreedhar, Bojja; Paik, Pradip; Patra, Chitta Ranjan			Copper Prussian blue analogue: investigation into multifunctional activities for biomedical applications	CHEMICAL COMMUNICATIONS												We have designed and developed stable and biocompatible copper analogues of a Prussian blue (PB) nanoparticle based drug delivery system containing doxorubicin that show selective quenching of fluorescence of doxorubicin compared to PB analogues with other metals and inhibition of cancer cell proliferation, suggesting future potential multifunctional applications in biomedical sciences.					Rao, Bonula/P-3861-2015; Mukherjee, Sudip/E-5405-2012	MUKHERJEE, SUDIP/0000-0002-3625-2272													1359-7345	1364-548X					2015	51	34					7325	7328		10.1039/c5cc00362h	http://dx.doi.org/10.1039/c5cc00362h								25820667					WOS:000352973400011
J	Wang, QL; Wang, WL; Xing, Z; Wu, YC; Gao, XR; Nie, CH; Cui, RZ; Ju, ZC				Wang, Qinglin; Wang, Weilu; Xing, Zheng; Wu, Yuchen; Gao, Xinran; Nie, Chuanhao; Cui, Runzhu; Ju, Zhicheng			Sodium salt assisted room-temperature synthesis of Prussian blue analogues as high-performance cathodes for sodium-ion batteries	APPLIED SURFACE SCIENCE												Prussian blue analogues (PBAs) are widely used as cathodes for sodium-ion batteries (SIBs) due to their stable framework structure, simple synthesis method, and low fabrication cost. However, during the synthesis process, a large number of [Fe(CN) 6 ] 4- vacancies are easily caused, which leads to the destruction of crystal structure and the rapid decay of discharge capacity. In this work, the effect of sodium salts on lattice defects and electrochemical properties of iron hexacyanoferrates (FeHCF) was studied by adding different sodium salts (Na 2 SO 4 , NaCl, C 6 H 5 Na 3 O 7 , and EDTA-2Na) in the room-temperature coprecipitation method. It was found that the synthesis of FeHCF by adding Na 2 SO 4 based on the chelating agent can not only increase the atomic ratio of Na + but also effectively reduce [Fe(CN) 6 ] 4- vacancy defects and significantly increase the capacity contribution of low-spin Fe redox reaction. Due to the reduction of [Fe(CN) 6 ] 4- vacancy defects, the crystal structure is not easy to be destroyed during the cycle process, and the cycle stability of FeHCF is significantly improved. The sample shows good electrochemical performance, with a discharge capacity of 130.8 mAh g -1 in the first cycle and 114.3 mAh g -1 after 100 cycles. This work provides a new way to synthesize PBAs with low [Fe(CN) 6 ] 4- vacancy defects.					Nie, Chuanhao/KAM-5127-2024; Wang, Weilu/HZI-7554-2023; Wu, Yuchen/GWU-7608-2022; , Zhicheng/O-2116-2016	, Zhicheng/0000-0002-6316-282X													0169-4332	1873-5584				OCT 1	2024	669								160499	10.1016/j.apsusc.2024.160499	http://dx.doi.org/10.1016/j.apsusc.2024.160499		JUN 2024											WOS:001264800200001
J	Gao, ZY; Wang, JH; Li, J; Bao, ZY; Wu, YC				Gao, Zhiyuan; Wang, Jiaheng; Li, Juan; Bao, Zhiyong; Wu, Yucheng			Ultra-Light Nanocomposite Absorbers of Prussian Blue Analogue/Ni Nanocubes Decorated Reduced Graphene Oxide for Tunable Dielectric Properties and Microwave Absorption	ACS APPLIED ELECTRONIC MATERIALS												Microwave absorbers with the Prussian blue analogue (PBA)/Ni nanocubes decorated reduced graphene oxide (RGO) nanosheet nano composites were fabricated by a one-step hydrothermal reduction method, aiming to investigate the effect of weak/strong polar assembly on the dielectric properties, impedance, and microwave absorbing performance in 1-18 GHz. By varying the ratio of PBA/Ni nanocube and RGO, the nanocomposites exhibit the tunable permittivity in a wide range through the modulation of the distributing density of the weak polar PBA nanocubes on the strong polar RGO nanosheets. Based on the magnetic attenuation supported by Ni on the PBA, the calculated impedance and reflection loss (RL) imply the tunable microwave absorbing properties and bandwidth in the C-Ku band. Using the suitable nanocube/RGO ratio, the minimum RL of the nanocomposites can achieve -43.5 dB at 2.2 GHz of the S band with an absorber thickness of 9.7 mm, while the widest effective absorption bandwidth (RL < -10 dB) arrived 5.0 GHz in the Ku band with a much thinner thickness of 1.9 mm. This work provides a simple design for the lightweight tunable MOF-based microwave absorbers.					Wu, Yu/KSL-9195-2024	WANG, Jiaheng/0000-0003-0803-2691														2637-6113				FEB 28	2023	5	5					2495	2505		10.1021/acsaelm.2c01657	http://dx.doi.org/10.1021/acsaelm.2c01657		FEB 2023											WOS:000941627300001
J	Boström, HLB; Cairns, AB; Chen, MZ; Daisenberger, D; Ridley, CJ; Funnell, NP				Bostroem, Hanna L. B.; Cairns, Andrew B.; Chen, Muzi; Daisenberger, Dominik; Ridley, Christopher J.; Funnell, Nicholas P.			The pressure response of Jahn-Teller-distorted Prussian blue analogues	CHEMICAL SCIENCE												Jahn-Teller (JT) distorted CuII-containing compounds often display interesting structural and functional behaviour upon compression. We use high-pressure X-ray and neutron diffraction to investigate four JT-distorted Prussian blue analogues: Cu[Co(CN)6]0.67, CuPt(CN)6, and ACuCo(CN)6 (A = Rb, Cs), where the first two were studied in both their hydrated and dehydrated forms. All compounds are less compressible than the JT-inactive MnII-based counterparts, indicating a coupling between the electronic and mechanical properties. The effect is particularly strong for Cu[Co(CN)6]0.67, where the local JT distortions are uncorrelated (so-called orbital disorder). This sample amorphises at 0.5 GPa when dehydrated. CuPt(CN)6 behaves similarly to the MnII-analogues, with phase transitions at around 1 GPa and low sensitivity to water. For ACuCo(CN)6, the JT distortions reduce the propensity for phase transitions, although RbCuCo(CN)6 transitions to a new phase (P2/m) around 3 GPa. Our results have a bearing on both the topical Prussian blue analogues and the wider field of flexible frameworks. Jahn-Teller (JT) distorted CuII-containing compounds often display interesting structural and functional behaviour upon compression.					Boström, Hanna/AAA-1978-2020; Funnell, Nicholas/ITV-7421-2023; Cairns, Andrew/N-7189-2015	Cairns, Andrew/0000-0003-4951-4937; Funnell, Nicholas/0000-0001-6280-036X; Ridley, Christopher/0000-0002-3060-9656; Bostrom, Hanna L B/0000-0002-8804-298X													2041-6520	2041-6539				FEB 28	2024	15	9					3155	3164		10.1039/d3sc06912e	http://dx.doi.org/10.1039/d3sc06912e		JAN 2024						38425511					WOS:001153499900001
J	Zhou, QW; Liu, HK; Dou, SX; Chong, SK				Zhou, Qianwen; Liu, Hua Kun; Dou, Shi Xue; Chong, Shaokun			Defect-Free Prussian Blue Analogue as Zero-Strain Cathode Material for High-Energy-Density Potassium-Ion Batteries	ACS NANO												Prussian blue analogues (PBAs) have been widely studied as cathodes for potassium-ion batteries (PIBs) due to their three-dimensional framework structure and easily adjustable composition. However, the phase transition behavior and [Fe(CN)(6)](4-) anionic defects severely deteriorate electrochemical performances. Herein, we propose a defect-free potassium iron manganese hexacyanoferrate (K1.47Fe0.5Mn0.5[Fe(CN)(6)]<middle dot>1.26H(2)O, KFMHCF-1/2) as the cathode material for PIBs. The Fe-Mn binary synergistic and defect-free effects can inhibit the cell volume change and octahedral slip during the K-ion insertion/extraction process, so that the phase transformation behavior (monoclinic <-> cubic) is effectively inhibited, achieving a zero-strain solid solution mechanism employing Fe and Mn as dual active-sites. Thus, KFMHCF-1/2 contributes the highest initial capacity of 155.3 mAh<middle dot>g(-1) with an energy density of 599.5 Wh<middle dot>kg(-1) at 10 mA<middle dot>g(-1) among the reported PBA cathodes, superior rate capability, and cyclic stability over 450 cycles. The assembled K-ion full battery using K deposited on graphite (K@G) as anode also delivers high reversible specific capacity of 131.1 mAh<middle dot>g(-1) at 20 mA<middle dot>g(-1) and ultralong lifespans over 1000 cycles at 50 mA<middle dot>g(-1) with the lowest capacity decay rate of 0.044% per cycle. This work will promote the rapid application of high-energy-density PIBs.					Liu, Hua/G-1349-2012; Chong, Shaokun/AAL-6428-2020; Dou, Shi Xue/D-5179-2012	Dou, Shi Xue/0000-0003-3824-7693; Chong, Shaokun/0000-0002-1931-1779													1936-0851	1936-086X				FEB 19	2024	18	9					7287	7297		10.1021/acsnano.4c00251	http://dx.doi.org/10.1021/acsnano.4c00251		FEB 2024						38373205					WOS:001166899800001
J	Niu, HJ; Chen, YP; Sun, RM; Wang, AJ; Mei, LP; Zhang, L; Feng, JJ				Niu, Hua-Jie; Chen, Yu-Ping; Sun, Rui-Min; Wang, Ai-Jun; Mei, Li-Ping; Zhang, Lu; Feng, Jiu-Ju			Prussian blue analogue-derived CoFe nanocrystals wrapped in nitrogen-doped carbon nanocubes for overall water splitting and Zn-air battery	JOURNAL OF POWER SOURCES												Controllable synthesis of low-cost, highly effective and operationally durable multifunctional electrocatalysts for oxygen evolution reaction (OER), hydrogen evolution reaction (HER) and oxygen reduction reaction (ORR) is crucial for enhancing the efficiency of water splitting and metal-air batteries. Herein, well-defined bimetallic CoFe alloyed nanocrystals wrapped in nitrogen-doped graphitic carbon nanocubes (CoFe@N-GCNCs-700) are synthesized by pyrolysis of CoFe-based Prussian blue analogue nanocubes@phenolic resin. The resulting CoFe@N-GCNCs-700, as an advanced trifunctional catalyst, exhibits prominent electrocatalytic behaviors for ORR (0.802 V of half-wave potential), OER (273 mV of overpotential at 10 mA cm-2) and HER (91.5 mV of overpotential at 10 mA cm-2) in the alkaline solution. Furthermore, its practicability is further exploited by overall water splitting. The output voltage of only 1.63 V is demanded to achieve a current density of 10 mA cm-2. Besides, the CoFe@N-GCNCs-700 based rechargeable Zn-air batteries exhibit large peak power density (132.5 mW cm-2) and superior cycling stability (100 h without evident degeneration). This research offers some new prospects in fabrication of highly effective multifunctional catalysts for electrochemical energy applications.					Feng, Jiu-Ju/B-5374-2011; Chen, Yuping/I-4667-2019; Wang, Ai-Jun/L-5904-2017; Zhang, Lu/GNW-2633-2022	Zhang, Lu/0000-0002-8855-8492													0378-7753	1873-2755				DEC 31	2020	480																							WOS:000593855200005
J	Meng, XY; Xu, SM; Zhang, CC; Feng, PF; Li, R; Guan, HX; Ding, Y				Meng, Xiangyu; Xu, Shiming; Zhang, Chenchen; Feng, Pengfei; Li, Rui; Guan, Hongxia; Ding, Yong			Prussian Blue Type Cocatalysts for Enhancing the Photocatalytic Water Oxidation Performance of BiVO4	CHEMISTRY-A EUROPEAN JOURNAL												The efficiency of photocatalytic overall water splitting reactions is usually limited by the high energy barrier and complex multiple electron-transfer processes of the oxygen evolution reaction (OER). Although bismuth vanadate (BiVO4) as the photocatalyst has been developed for enhancing the kinetics of the water oxidation reaction, it still suffers from challenges of fast recombination of photogenerated electron-hole pairs and poor photocatalytic activity. Herein, six M-II-Co-III Prussian blue analogues (PBAs) (M=Mn, Fe, Co, Ni, Cu and Zn) cocatalysts are synthesized and deposited on the surface of BiVO4 for boosting the surface catalytic efficiency and enhancing photogenerated carries separation efficiency of BiVO4. Six M-II-Co-III PBAs@BiVO4 photocatalysts all demonstrate increased photocatalytic water oxidation performance compared to that of BiVO4 alone. Among them, the Co-Co PBA@BiVO4 photocatalyst is employed as a representative research object and is thoroughly characterized by electrochemistry, electronic microscope as well as multiple spectroscopic analyses. Notably, BiVO4 coupling with Co-Co PBA cocatalyst could capture more photons than that of pure BiVO4, facilitating the transfer of photogenerated charge carriers between BiVO4 and Co-Co PBA as well as the surface catalytic efficiency of BiVO4. Overall, this work would promote the synthesis strategy development for exploring new types of composite photocatalysts for water oxidation.					Meng, XIangyu/GWM-4156-2022; Ding, Yong/AFP-7670-2022	, dingyong/0000-0002-5329-8088; Meng, Xiangyu/0000-0001-6740-5975													0947-6539	1521-3765				SEP 12	2022	28	51							e202201407	10.1002/chem.202201407	http://dx.doi.org/10.1002/chem.202201407		AUG 2022						35789002					WOS:000838157600001
J	Li, JC; Jiang, YZ; Zhai, YY; Liu, HQ; Li, L				Li, Jinchun; Jiang, Yuzhou; Zhai, Yunyun; Liu, Haiqing; Li, Lei			PRUSSIAN BLUE/REDUCED GRAPHENE OXIDE COMPOSITE FOR THE AMPEROMETRIC DETERMINATION OF DOPAMINE AND HYDROGEN PEROXIDE	ANALYTICAL LETTERS												Prussian blue has significant application for the construction of electrochemical biosensors. In this work, Prussian blue-reduced graphene oxide modified glass carbon electrodes were successfully fabricated using electrochemical deposition. The high surface area of graphene oxide enhanced the deposition of Prussian blue and the resulting electrocatalytic activity. Infrared spectroscopy and scanning electron microscopy showed that the relatively porous Prussian blue was on the surface of reduced graphene oxide. Cyclic voltammetry showed that Prussian blue-coated reduced graphene oxide composite films improved electron transfer compared to Prussian blue films. The Prussian blue-reduced graphene oxide composite film provided higher response for the reduction of hydrogen peroxide and the oxidation of dopamine compared with the Prussian blue film due to synergistic effects between the reduced graphene oxide and Prussian blue particles. The sensitivity of the electrode was 0.1617 mu A mu M-1 cm(-2). The linear dynamic range extended from 0.5 mu M to 0.7mM dopamine with a limit of detection equal to 125nM. This work provided a versatile strategy for the design and construction of sensitive amperometric sensors with robust electrocatalytic behavior.					Liu, Haiqing/G-7537-2014; zhai, yunyun/Y-2847-2018; Li, Lei/AAO-3886-2021														0003-2719	1532-236X				NOV 22	2015	48	17					2786	2798		10.1080/00032719.2015.1052141	http://dx.doi.org/10.1080/00032719.2015.1052141													WOS:000360551100010
J	Li, XN; Liu, JY; Rykov, AI; Han, HX; Jin, CZ; Liu, X; Wang, JH				Li, Xuning; Liu, Jiayi; Rykov, Alexandre I.; Han, Hongxian; Jin, Changzi; Liu, Xin; Wang, Junhu			Excellent photo-Fenton catalysts of Fe-Co Prussian blue analogues and their reaction mechanism study	APPLIED CATALYSIS B-ENVIRONMENTAL												Two kinds of Fe-Co Prussian blue analogues (Fe-Co PBAs) with different iron valence state, Fe-3[Co(CN)(6)](2)center dot 12H(2)O and Fe[Co(CN)(6)]center dot 2H(2)O, were developed as the photo-Fenton catalysts for in-depth investigation of the heterogeneous Fenton reaction mechanism. These two catalysts showed exceptionally high efficiencies for the degradation of Rhodamine B. The efficient redox cycling of iron species in the Fe-Co PBAs photo-Fenton process was deeply explored by Mossbauer spectroscopy. The excellent photo-Fenton activities of these Fe-Co PBAs were ascribed to the existence of highly dispersed water coordinated iron sites and abundant vacancies in the metal-organic-frameworks. Singlet oxygen was identified by radical scavenger experiments and electron paramagnetic resonance spectroscopy, which plays a key role in the photo-Fenton process. Based on these comprehensive experimental results, a novel radical reaction mechanism was proposed. This work not only opens up a new avenue for the application of Fe-Co PBAs, but also gives a deeper insight into the mechanisms of heterogeneous Fenton reactions. (C) 2015 Elsevier B.V. All rights reserved.					Rykov, Alexandre/Q-6641-2019; Li, Xuning/S-3133-2018; Han, Hongxian/Q-6054-2016; Rykov, Alexandre/B-2051-2015	Li, Xuning/0000-0001-9383-970X; Han, Hongxian/0000-0002-2522-1817; Rykov, Alexandre/0000-0002-0290-2337													0926-3373	1873-3883				DEC	2015	179						196	205		10.1016/j.apcatb.2015.05.033	http://dx.doi.org/10.1016/j.apcatb.2015.05.033													WOS:000359873800023
J	Boström, HLB; Smith, RI				Bostrom, Hanna L. B.; Smith, Ronald I.			Structure and thermal expansion of the distorted Prussian blue analogue RbCuCo(CN)6	CHEMICAL COMMUNICATIONS												The structure and thermal expansion of the Prussian blue analogue RbCuCo(CN)(6) has been determined via neutron and X-ray powder diffraction. The system crystallises in Cccm and harbours three coexisting distortions relative to the parent Fm3m structure, which leads to anisotropic thermal expansion with a near-zero component in one direction. The difficulties associated with determining octahedral tilt systems in Prussian blue analogues and related double molecular perovskites are discussed.					Boström, Hanna/AAA-1978-2020	Bostrom, Hanna L B/0000-0002-8804-298X; Smith, Ronald/0000-0002-4990-1307													1359-7345	1364-548X				SEP 7	2019	55	69					10230	10233		10.1039/c9cc05436g	http://dx.doi.org/10.1039/c9cc05436g								31380536					WOS:000482412300002
J	Ojha, RP; Pal, S; Prakash, R				Ojha, Ravi Prakash; Pal, Shweta; Prakash, Rajiv			Cu-Fe Prussian blue analog nanocube with intrinsic oxidase mimetic behaviour for the non-invasive colorimetric detection of Isoniazid in human urine	MICROCHEMICAL JOURNAL												Isoniazid (INH) is a crucial antibiotic widely applicable in the chemotherapy of Tuberculosis. Any discrepancy of INH in the blood may be life-threatening and causes neurotoxicity and other health issues. In this work, we present a colorimetric technique for the easy quantification of the INH in human urine. We have synthesized CuFe Prussian blue analogue nanocube (CuFe-PBA-NC) using a simple precipitation method. The synthesized nanocube has been successfully characterized by Fourier transfer infrared spectroscopy (FTIR), X-ray diffraction (XRD), Scanning electron microscopy (SEM), and X-ray photoelectron spectroscopy (XPS). The synthesized CuFePBA-NC act as an excellent oxidase mimic, having a very high affinity for TMB (3,3',5,5' -tetramethylbenzidine) furnishing a blue color compound with a characteristic absorbance peak at lambda(max) = 652 nm. Further, we have exploited the oxidase property of CuFe-PBA-NC for the colorimetric detection of the INH in human urine. The developed sensor shows very high sensitivity in the range of 1 to 100 mu M with a detection limit of 0.44 mu M. Furthermore, a portable kit was developed for the onsite detection of the INH concentrations in the test samples. The method is easy and cost-effective with sensitive detection of INH.					Prakash, Rajiv/AAR-3340-2021	OJHA, RAVI PRAKASH/0000-0001-7919-0502; , shweta/0000-0003-4560-8653													0026-265X	1095-9149				DEC	2021	171								106854	10.1016/j.microc.2021.106854	http://dx.doi.org/10.1016/j.microc.2021.106854		SEP 2021											WOS:000708125500006
J	Du, YX; Ding, X; Han, M; Zhu, MZ				Du, Yuanxin; Ding, Xin; Han, Meng; Zhu, Manzhou			Morphology and Composition Regulation of FeCoNi Prussian Blue Analogues to Advance in the Catalytic Performances of the Derivative Ternary Transition-Metal Phosphides for OER	CHEMCATCHEM												Prussian blue analogues (PBAs) are mostly binary metallic compounds with a cubic structure, which greatly limits the structure and component of derived transition-metal phosphides (TMPs) and affects their catalytic activities. This work focuses on regulating the morphology and composition of the PBA at the front-end to optimize the OER performance of the derived TMP. By temperature control surfactant desorption ability, we obtain a series of ternary FeCoNi (FCN-PBAs). With the increase of temperature, their morphologies change from truncated octahedrons to cubic octahedrons and truncated cubes, in which the Fe content basically remains unchanged and the Co/Ni ratio gradually decreased. Due to the synergistic effect among ternary TMPs, all phosphidation products (FCN-P) exhibit better OER activities than RuO2, among which FCN-40-P shows the best performance. As confirmed by XPS analyses, the appropriate chemical composition enhances the oxidizabilityof TM species, promotes the chemical adsorption of OH-, and accelerates OER kinetics.					Zhu, Manzhou/AAR-4986-2021														1867-3880	1867-3899				SEP 4	2020	12	17					4339	4345		10.1002/cctc.202000466	http://dx.doi.org/10.1002/cctc.202000466		JUL 2020											WOS:000544703300001
J	Kim, M; Eun, S; Ryu, J; Kim, S				Kim, Minsun; Eun, Semin; Ryu, Jungho; Kim, Soonhyun			Efficient removal of Cs ion by electrochemical adsorption and desorption reaction using NiFe Prussian blue deposited carbon nanofiber electrode	JOURNAL OF HAZARDOUS MATERIALS												Prussian blue (PB) analog (NiFe, CoFe, FeFe, and commercial(cPB)) decorated carbon nanofiber (CNF) electrodes were synthesized by the drop casting method in this study to investigate the interaction between PB and CNF for the electrochemical adsorption (EA) and electrochemical desorption (ED) of Cs ion (Cs+). The adhesion of PB on the electrode and the EA and ED of Cs+ were substantially higher when the CNF electrode was used, compared with the fluorine-doped tin oxide supporting electrode. The use of CNF led to the smooth occurrence of EA and ED of Cs+, where the reported efficiency was: NiFe > FeFe > cPB. The EA and ED of Cs+ on NiFe decorated CNF (C-NiFe) were strongly affected by the loading amount of NiFe. Although the strongest EA capacity was identified when 1 mg of NiFe was used, it decreased as the loading amount of NiFe increased. Thus, the EA of Cs+ occurs under the reduction of NiFe with some Fe(III) reduced to Fe(II) of NiFe, thus inducing more adsorption of Cs+. Overall, we confirmed that the C-NiFe electrode with appropriate thickness of NiFe layer is potentially an excellent adsorbent for Cs removal.					Kim, Soonhyun/I-5510-2013														0304-3894	1873-3336				FEB 5	2023	443		A						130215	10.1016/j.jhazmat.2022.130215	http://dx.doi.org/10.1016/j.jhazmat.2022.130215		OCT 2022						36308927					WOS:000886555200004
J	Liao, HY; Liao, TC; Chen, WH; Chang, CH; Chen, LC				Liao, Hung-Yun; Liao, Tzu-Chieh; Chen, Wei-Han; Chang, Chia-Hao; Chen, Lin-Chi			Molybdate hexacyanoferrate (MoOHCF) thin film: A brownish red Prussian blue analog for electrochromic window application	SOLAR ENERGY MATERIALS AND SOLAR CELLS												Molybdate hexacyanoferrate (MoOHCF), a brownish red Prussian blue (PB) analogue based on molybdate (MoO), has been prepared as an electrodeposited film for electrochromic window application. The electrochromic mechanism of MoOHCF is similar to that of PB, involving alkali metal ions which intercalate into the lattice structure at different applied potentials to bring a vivid color change. MoOHCF presents a brownish red color at its reduced state (0.51 V) and becomes yellowish at the oxidized state (1.17 V). Our electrodeposited MoOHCF thin film exhibits wide transmittance change (Delta T=ca. 48%) at 480 nm, a fast response time (2.1 s) and high cycling stability that exceeds 300 cycles. In addition, it can be assembled into an electrochromic window capable of a broad-band (300-900 nm) transmittance modulation with PB. In this study, a PB/MoOHCF electrochromic device (PMECD) with the NaClO4/propylene carbonate (PC) electrolyte is fabricated. The device changes its color between deep green and yellowish (almost transparent). By controlling the potential between -0.5 V and +1.0 V (PB vs. MoOHCF), the PMECD shows the capacity of modulating average 40% optical transmittance for whole visible wavelengths. This suggests that MoOHCF is an ideal counter electrode for PB on assembling a promising energy-saving smart window. (C) 2015 Elsevier B.V. All rights reserved.					Lin, Chi-Lun/AAI-3989-2020	Chen, Lin-Chi/0000-0001-5947-2019													0927-0248	1879-3398				FEB	2016	145		1		SI		8	15		10.1016/j.solmat.2015.06.062	http://dx.doi.org/10.1016/j.solmat.2015.06.062													WOS:000367772100003
J	Batsaikhan, E; Ma, MH; Yang, CC; Wu, CM; Li, WH				Batsaikhan, Erdembayalag; Ma, Ma-Hsuan; Yang, Chun Chuen; Wu, Chun-Ming; Li, Wen-Hsien			Boosting the electrochemical performance of Prussian-Blue-analogue based Li-ion rechargeable batteries by the addition of Ag or Ni nanoparticles into the cathode	INORGANIC CHEMISTRY COMMUNICATIONS												The poor cyclability of Prussian-blue-analogue (PBA) based rechargeable Li-ion batteries places a limitation on their practical applications. Here, we demonstrate that the addition of bare Ag or Ni nanoparticles (NPs) into the vicinity of the nano-sized PBA particles can effectively improve the electrochemical performance of the batteries, leading toward a higher energy storage capacity. The addition of 14 mass-percent of 13.6 mm Ag NPs into the vicinity of the 120 nm K0.58Co[Co(CN)6] NPs gives rise to a 260 % increase in the stabilized full specific capacity CF, and the addition of 14 mass-percent of 12.4 nm Ni NPs gives rise to an 86 % increase of the stabilized CF. The addition of Ag or Ni NPs was also found to enhance the CF for the 80 nm Na0.46Co[Fe(CN)6]-based Li-ion batteries but the effect was smaller. It is the participations of the redox reactions of weakly bonded surface electrons on the Ag/Ni NPs that enhances the energy storage capacity of the battery.					Yang, Chun-Chuen/AAM-1658-2020	Yang, Chun-Chuen/0000-0003-2146-2020; Batsaikhan, Erdembayalag/0000-0002-6230-8890													1387-7003	1879-0259				APR	2023	150								110509	10.1016/j.inoche.2023.110509	http://dx.doi.org/10.1016/j.inoche.2023.110509		FEB 2023											WOS:000964568400001
J	Kim, DS; Zakaria, MB; Park, MS; Alowasheeir, A; Alshehri, SM; Yamauchi, Y; Kim, H				Kim, Dae Sik; Zakaria, Mohamed B.; Park, Min-Sik; Alowasheeir, Azhar; Alshehri, Saad M.; Yamauchi, Yusuke; Kim, Hansu			Dual-textured Prussian Blue nanocubes as sodium ion storage materials	ELECTROCHIMICA ACTA												Sodium ion batteries are being highlighted as a promising energy storage system to resolve the critical issues associated with lithium ion battery usage due to a limited quantity of lithium resources on the earth. Although recent advances in sodium ion battery technology have been remarkable, the reversible capacities and cyclic performance of sodium ion batteries should be further advanced prior to their successful implementation. Herein, we demonstrate dual-textured Prussian blue nanocubes prepared via simple acid etching as a reliable sodium storage material. Taking advantage of their hybrid microstructure composed of porous and non-porous domains, dual-textured Prussian blue nanocubes exhibit high reversible capacities, good rate capabilities, and stable cyclic performance. Moreover, the nanocubes exhibit excellent dimensional stability even after 100 cycles, offering new opportunities for the development of robust and high-performance sodium rechargeable batteries. (C) 2017 Published by Elsevier Ltd.					Kim, Hansu/F-5909-2013; alowasheeir, azhar/HNQ-3333-2023; Park, Min-Sik/AAK-7261-2020; Alshehri, Saad/E-2949-2016; Yamauchi, Yusuke/D-2780-2015; Zakaria, Mohamed Barakat/B-1731-2016	alowasheeir, azhar/0000-0002-4204-5245; Park, Min-Sik/0000-0002-3490-2999; Alshehri, Saad/0000-0002-4990-6183; Yamauchi, Yusuke/0000-0001-7854-927X; Zakaria, Mohamed Barakat/0000-0003-2525-0092													0013-4686	1873-3859				JUN 20	2017	240						300	306		10.1016/j.electacta.2017.04.054	http://dx.doi.org/10.1016/j.electacta.2017.04.054													WOS:000402444800034
J	Liu, YQ; Chu, WC; Xu, YZ; Yuan, ZJ; Liu, JR; Zhao, HT; Liu, Q; Zhang, W				Liu, Yuqing; Chu, Wencheng; Xu, Yaozu; Yuan, Zijian; Liu, Jiarui; Zhao, Haitao; Liu, Quan; Zhang, Wu			The effect of coprecipitation and heating temperature on structural evolution and electrochemical performance of iron-based prussian blue analogs	JOURNAL OF SOLID STATE ELECTROCHEMISTRY												Iron-based Prussian blue analogs (PBAs) are synthesized using a modified coprecipitation approach at different temperatures to study the effect of coprecipitation reaction temperature on structural and electrochemical performance. The experimental results showed that the iron-based PBAs transferred from the cubic structure to the monoclinic phase as the temperature increased from 5 degrees C to 60 degrees C, with the former exhibiting rich-in-boundary morphology and the latter showing a well-defined cubic shape. The electrochemical performance of the samples is closely related to the structure: the PBAs with monoclinic structures exhibit a higher charge/discharge specific capacity than those of PBAs with cubic structures. In addition, the samples are further treated at 270 degrees C, new phases are probed, and the charge/discharge specific capacity for the HT-PB-60 sample is significantly improved by more than 36.15%.					Chu, Chen-Chung/B-2159-2010; Zhao, Haitao/AAS-1102-2020; Qian, Liu/GYU-5886-2022														1432-8488	1433-0768				NOV	2024	28	11					4105	4118		10.1007/s10008-024-06005-2	http://dx.doi.org/10.1007/s10008-024-06005-2		JUL 2024											WOS:001270439000001
J	He, ML; Davis, R; Chartouni, D; Johnson, M; Abplanalp, M; Troendle, P; Suetterlin, RP				He, Minglong; Davis, Roy; Chartouni, Daniel; Johnson, Mark; Abplanalp, Markus; Troendle, Pirmin; Suetterlin, Ralf -Patrick			Assessment of the first commercial Prussian blue based sodium-ion battery	JOURNAL OF POWER SOURCES												Novel sodium-ion battery technologies have emerged in recent years and are considered as potential alternatives to lithium-ion batteries for large-scale stationary storage applications. Among different sodium-ion cell chem-istries, Prussian blue analogues (PBA) have advantages of excellent electrochemical stability, low cost, and high -rate capability, thanks to their open-framework lattice suitable for sodium-ion intercalation. The present study assesses the first commercial Prussian blue-based sodium-ion pluggable battery module developed and refined in a joint design effort between Natron Energy and ABB, offering insights into the competitiveness and maturity of sodium-ion technologies. Both single cells and battery modules (32 cells in series) are evaluated and compared with other commercial batteries. Natron's sodium-ion battery cells possess performance characteristics between lithium-ion batteries and supercapacitors in terms of power capability, energy density, and cycle life. In addition, the Natron sodium-ion battery technology shows excellent safety and sustainability features that are not dependent on rare earth elements, critical mining processes, or questionable supply chain implications.						He, Minglong/0000-0003-3344-4460													0378-7753	1873-2755				NOV 15	2022	548								232036	10.1016/j.jpowsour.2022.232036	http://dx.doi.org/10.1016/j.jpowsour.2022.232036		SEP 2022											WOS:000863427900004
