PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Yang, YM; Tao, BB; Liu, CH; Li, MH; Wu, WJ; She, YY; Zhang, J; Thabet, HK; Helal, MH; El-Bahy, ZM; Xu, XT				Yang, Yiming; Tao, Binbin; Liu, Changhe; Li, Mohua; Wu, Wenjie; She, Yunyong; Zhang, Jing; Thabet, Hamdy Khamees; Helal, Mohamed H.; El-Bahy, Zeinhom M.; Xu, Xingtao			Capacitive deionization for ammonia recovery: Progresses and challenges	CHEMICAL ENGINEERING JOURNAL												Agricultural development, extensive industrialization, and rapid growth of the global population have continuously expedited ammonium pollution in aquatic environments. The issue is exacerbated by the limited efficiency of traditional treatment methods, which struggle to meet increasingly stringent standards for managing complex aquatic pollution. Recently, capacitive deionization (CDI) has demonstrated significant research advances in resource recovery, positioning it as one of the most promising technologies for ammonium recovery. This paper presents a comprehensive review on the application of CDI for ammonium recovery, addressing the controversies and limitations that need to be resolved in order to bridge the gap between experimental findings and practical advancements. A systematic classification of the CDI process and performance evaluation methods is provided. Particular attention has been focused on the principles of electrode material design and recovery mechanism of ammonium. We anticipate that the comprehensive analysis will establish a fundamental correlation between the construction of CDI systems and the performance of ammonium recovery, thereby facilitating future advancements in this field.					El-Bahy, Zeinhom/AGU-7054-2022; Thabet, Hamdy/AGS-5648-2022; Helal, Mohamed/KBA-8572-2024; Wu, Wenjie/AAQ-3658-2021	Thabet, Hamdy/0000-0001-8387-0404; wu, wenjie/0000-0003-1083-5215													1385-8947	1873-3212				NOV 15	2024	500								157324	10.1016/j.cej.2024.157324	http://dx.doi.org/10.1016/j.cej.2024.157324		NOV 2024											WOS:001356473500001
J	Morais, WG; Lima, G; Gomes, WJAS; Huguenin, F				Morais, William G.; Lima, Gilberto; Gomes, Wellington J. A. S.; Huguenin, Fritz			Electrochemical Systems for Renewable Energy Conversion from Salinity and Proton Gradients	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY												Ever-rising energy demand, fossil fuel dependence, and climate issues have harmful consequences to the society. Exploring clean and renewable energy to diversify the world energy matrix has become an urgent matter. Less explored or unexplored renewable energy sources like the salinity and proton gradient energy are an attractive alternative with great energy potential. This paper discusses important electrochemical systems for energy conversion from natural and artificial concentration gradients, namely capacitive mixing (CapMix), mixing entropy batteries (MEB), and neutralization batteries (NB); the working principle and thermodynamic formalism of these systems; and the materials employed in the assembly of these systems.					Gomes, Wellington/B-5665-2016; Lima, Gilberto/AAE-9449-2019; Morais, William/GVT-8879-2022; Huguenin, Fritz/F-6810-2012	Lima, Gilberto/0000-0002-9774-6022; Jose Alves Santos Gomes, Wellington/0000-0001-5144-5788; Huguenin, Fritz/0000-0002-4164-7930; Gomes de Morais, William/0000-0001-6686-8687													0103-5053	1678-4790				MAY	2018	29	5					934	947		10.21577/0103-5053.20180008	http://dx.doi.org/10.21577/0103-5053.20180008													WOS:000427641700005
J	Yue, S; Wang, SS; Jiao, QZ; Feng, XT; Zhan, K; Dai, YQ; Feng, CH; Li, HS; Feng, TY; Zhao, Y				Yue, Song; Wang, Shanshan; Jiao, Qingze; Feng, Xueting; Zhan, Kun; Dai, Yiqing; Feng, Caihong; Li, Hansheng; Feng, Tongying; Zhao, Yun			Preparation of Yolk-Shell-Structured CoxFe1-xP with Enhanced OER Performance	CHEMSUSCHEM												The design and development of low-cost, highly efficient, and stable electrocatalysts to take the place of noble-metal catalysts for the oxygen evolution reaction (OER) remain a significant challenge. Herein, the synthesis of yolk-shell-structured binary transition metal phosphide CoxFe1-xP with different Co/Fe ratios by phosphidation of a cobalt ferrite precursor is reported. The as-synthesized CoxFe1-xP catalysts were used for the OER. All yolk-shell CoxFe1-xP catalysts with different Co/Fe ratios showed much better performance than the corresponding solid catalyst. The formation of Co oxides on the catalyst surface during OER and the optimal Co/Fe ratio were found to be critical to their activity. Among the as-prepared CoxFe1-xP catalysts, that with a Co/Fe ratio of 0.47/0.53 (Co0.47Fe0.53P) exhibited the best performance. Co0.47Fe0.53P has an overpotential of 277 mV at a current density of 10 mA cm(-2), a Tafel slope of 37 mV dec(-1), and superior stability in alkaline medium. The outstanding performance is partly ascribed to the transfer of valence electrons from Co to P and Fe. The Co0.47Fe0.53P matrix with excellent conductivity and Fe phosphate that is stable on the surface of the catalyst are also helpful for the OER performance. In addition, the yolk-shell structure of Co0.47Fe0.53P increases the contact area between electrolyte and catalyst. These characteristics of Co0.47Fe0.53P greatly improve its OER performance. This optimized binary transition metal phosphide provides a new approach for the design of nonprecious-metal electrocatalysts.					Dai, Yiqing/LOS-5105-2024; Feng, Caihong/HST-7066-2023; li, hs/HNI-7007-2023; Wang, Shanshan/D-2283-2014														1864-5631	1864-564X				OCT 8	2019	12	19					4461	4470		10.1002/cssc.201901604	http://dx.doi.org/10.1002/cssc.201901604		SEP 2019						31381812					WOS:000484855200001
J	Li, SS; Gao, YQ; Li, N; Ge, L; Bu, XH; Feng, PY				Li, Songsong; Gao, Yangqin; Li, Ning; Ge, Lei; Bu, Xianhui; Feng, Pingyun			Transition metal-based bimetallic MOFs and MOF-derived catalysts for electrochemical oxygen evolution reaction	ENERGY & ENVIRONMENTAL SCIENCE												The oxygen evolution reaction (OER) is a critical electrochemical reaction in water splitting and rechargeable metal-air batteries. It plays a pivotal role in achieving high-efficiency clean-energy production and energy storage in these devices. Transition metal-based bimetallic MOFs (TMB MOFs) with two different metal ions possess specific synergistic effects, which could exhibit OER performance and stability superior to those of the corresponding monometallic MOFs for water oxidation. Benefiting from the diversity of chemical composition and structural type, TMB MOFs can also serve as precursors and templates to obtain alloy-particle-decorated carbon materials with high surface area, or metal compounds such as bimetallic sulfides, phosphides, and hydroxides with atomic-level mixing of heterometallic elements. These materials with high-density active sites exhibit much improved catalytic activity in the water oxidation reaction. This article aims to review the recent progress with TMB MOFs and their derivatives in relation to applications as electrocatalysts in OER, including analysis of the mechanism of the OER process with the assistance of DFT calculations and in situ or operando techniques.					Bu, Xianhui/L-9403-2013														1754-5692	1754-5706				APR 1	2021	14	4					1897	1927		10.1039/d0ee03697h	http://dx.doi.org/10.1039/d0ee03697h													WOS:000642435400008
J	Li, T; Qin, TT; Yang, CL; Zhang, WL; Zhang, W				Li, Tian; Qin, TingTing; Yang, ChangLin; Zhang, WenLi; Zhang, Wei			Mechanism orienting structure construction of electrodes for aqueous electrochemical energy storage systems: a review	NANOSCALE												Aqueous electrochemical energy storage systems (AEESS) are considered as the most promising energy storage devices for large-scale energy storage. AEESSs, including batteries and supercapacitors, have received extensive attention due to their low cost, eco-friendliness, and high safety. However, the insufficient energy densities of the state-of-the-art AEESSs limit their practical applications which are mainly dominated by the electrochemical performances of individual electrode materials. Understanding the underlying relationship between structures, reaction mechanisms, and performances can further lead to the design and optimization of structures of the electrodes instructively, thereby harvesting favorable performances. This review classified the intrinsic logic of structure-mechanism-performance by taking some prevailing mechanisms with some classical structures of materials as examples. Moreover, some problem-oriented structural engineering strategies are proposed aiming to optimize their performance. Finally, comprehensive structural design engineering and some suggestions for fine modifications of electrode materials at the atomic and molecular levels are proposed to combine the advantages of supercapacitor- and battery-type materials for designing excellent electrode materials for AEESSs.					Li, Tianrui/F-4974-2019; Zhang, Wei/A-7910-2010; Zhang, WenLi/B-2917-2015	Qin, Tingting/0000-0002-3732-1639; Zhang, Wenli/0000-0002-6781-2826													2040-3364	2040-3372				FEB 14	2021	13	6					3412	3435		10.1039/d0nr08911g	http://dx.doi.org/10.1039/d0nr08911g								33566046					WOS:000619559900004
J	Alexandru, MG; Visinescu, D; Braun-Cula, B; Lloret, F; Julve, M				Alexandru, Maria-Gabriela; Visinescu, Diana; Braun-Cula, Beatrice; Lloret, Francesc; Julve, Miguel			Synthesis, Crystal Structure and Magnetic Properties of Three {Cr<SUP>III</SUP>Mn<SUP>II</SUP>} Heterodimetallic Complexes Based on Heteroleptic Cyanido-Bearing Cr<SUP>III</SUP> Building Blocks	EUROPEAN JOURNAL OF INORGANIC CHEMISTRY												The use of the heteroleptic [Cr-III(AA)(CN)(4)](-) complexes as ligands towards the preformed [Mn-II(tptz)](2+) and [Mn-II(pyim)(2)](2+) species afforded the heterometallic compounds of formula [Mn-II(tptz)(H2O)(NO3)(mu-NC)Cr-III(ampy)(CN)(3)]center dot CH3CN (1), [Mn-II(tptz)(H2O)(NO3)(mu-NC)Cr-III(phen)(CN)(3)]center dot H2O (2) and {[Mn-II(pyim)(2)][(mu-NC)Cr(phen)(CN)(3)](2)}center dot 3H(2)O (3) [AA = 2-amino-methylpyridine (ampy) and 1,10-phenanthroline (phen), tptz = 2,4,6-tris(2-pyridyl)-1,3,5-triazine and pyim = 2-(1H-imidazol-2-yl)pyridine]. 1 and 2 are neutral heterodinuclear complexes, where the [Cr-III(AA)(CN)(4)](-) building block acts as a monodentate ligand through one of its four cyanido groups towards a manganese(II) ion with seven coordination sites completed by a tri-denate tptz molecule, a bidentate nitrate anion and a water molecule. Compound 3 is a neutral heterotrinuclear complex made up by two peripheral [Cr-III(AA)(CN)(4)](-) units acting as monodentate ligands through one of their cyanido groups towards an inner [Mn-II(pyim)(2)](2+) entity. Each manganese(II) ion in 3 is six-coordinate with two cyanido nitrogen atoms and two bidentate pyim molecules, building a distorted octahedral surrounding. The values of the Cr-III-Mn-II distance across the bridging cyanido ligand are 5.3766(7) (1), 5.3194(6) (2) and 5.3245(8) and 5.4538(7) A (3). The magnetic properties of 1-3 were investigated in the temperature range 1.9-300 K. Overall antiferro-magnetic behaviour is observed for all three compounds, with the antiparallel alignment of the local spins leading to either a ground-state spin triplet (1 and 2) or a spin doublet (3). The values of the magnetic coupling between the Cr-III and Mn-II ions across the single cyanido bridges are J = -7.40(2) (1), -6.65(2) (2) and -6.41(2) and -4.65(2) cm(-1) (3), with the spin Hamiltonian being defined as H = -J(S-Cr1 center dot S-Mn1) (1 and 2) and H = -J(1)(S-Cr1 center dot S-Mn1) - J(2)(S-Cr2 center dot S-Mn2) (3). These values could be cor-related with the Mn-N-C-cyanido angle, and they agree with those reported for this exchange pathway in other magneto-structural studies.					Julve, Miguel/C-2548-2013; Visinescu, Diana/N-2486-2013; Alexandru, Maria-Gabriela/L-3537-2013; Lloret Pastor, Francesc/A-2320-2015	Visinescu, Diana Beatrice/0000-0003-3800-0674; Alexandru, Maria-Gabriela/0000-0001-8640-5807; Julve, Miguel/0000-0001-9006-8268; Lloret Pastor, Francesc/0000-0003-2959-0879													1434-1948	1099-0682				JAN 31	2018		3-4			SI		349	359		10.1002/ejic.201700313	http://dx.doi.org/10.1002/ejic.201700313													WOS:000428530600016
J	Bae, S; Jang, JE; Lee, HW; Ryu, J				Bae, Sanghyun; Jang, Ji-Eun; Lee, Hyun-Wook; Ryu, Jungki			Tailored Assembly of Molecular Water Oxidation Catalysts on Photoelectrodes for Artificial Photosynthesis	EUROPEAN JOURNAL OF INORGANIC CHEMISTRY												Solar-to-chemical energy conversion, or so-called artificial photosynthesis, is a promising technology enabling sustainable production and use of various chemical compounds such as H-2, CO, CH4, HCOOH, CH3OH, and NH3. For practical applications, it is necessary to improve the interfacial properties of light-harvesting semiconductors through modification with proper electrocatalysts, by trying to overcome their intrinsic limitations such as rapid recombination, sluggish reaction kinetics, and photocorrosion. Compared to their heterogeneous counterparts, molecular electrocatalysts have a higher catalytic activity and more flexibility in their design/synthesis and integration with semiconducting materials. In this article, we review recent efforts on the tailored assembly of molecular electrocatalysts to address the above issues for artificial photosynthesis, especially those for oxygen evolution reactions on semiconductor photoelectrodes for photoelectrochemical water oxidation. One can expect that the strategies and methods developed for the tailored assembly and integration of molecular electrocatalysts on water oxidation photoanodes can provide insights for the design and fabrication of various forms of photosynthetic devices due to the similarity between their underlying principles.					Lee, Hyun-Wook/Q-9222-2016; Ryu, Jungki/B-8041-2008	Ryu, Jungki/0000-0002-0897-8463													1434-1948	1099-0682				APR 24	2019		15			SI		2040	2057		10.1002/ejic.201801328	http://dx.doi.org/10.1002/ejic.201801328													WOS:000466518100006
J	Sayed, ET; Obaid, M; Olabi, AG; Abdelkareem, MA; Al Radi, M; Al-Dawoud, A; Al-Asheh, S; Ghaffour, N				Sayed, Enas Taha; Obaid, M.; Olabi, A. G.; Abdelkareem, Mohammad Ali; Al Radi, Muaz; Al-Dawoud, Amer; Al-Asheh, Sameer; Ghaffour, Noreddine			Recent progress on the application of capacitive deionization for wastewater treatment	JOURNAL OF WATER PROCESS ENGINEERING												Capacitive deionization (CDI) is an emerging technology for removing charged ions from wastewater or aqueous solutions, where the charged ions interact electrostatically with the porous electrodes. Although recently, studies on CDI have increased significantly, the bulk of them is related to desalination (removing NaCl from water). So, it is highly recommended to highlight and discuss the CDI's capability to treat wastewater. This review summarizes the principles and application of CDI technology in wastewater treatment. The significant developments made on CDI for removing water containments such as radioactive minerals, heavy metals, nutrients, halides, hardness, and acids are highlighted. Then, CDI integrated or hybrid systems, such as co-precipitation, ultrafiltration, reverse electro-dialysis, electro deionization, and adsorption, for wastewater treatment and ion removal are reviewed and discussed. Finally, recommendations and future aspects for CDI development are presented.					Olabi, Abdul-Ghani/ACJ-5884-2022	Ghaffour, Noreddine/0000-0003-2095-4736													2214-7144					DEC	2023	56								104379	10.1016/j.jwpe.2023.104379	http://dx.doi.org/10.1016/j.jwpe.2023.104379		OCT 2023											WOS:001104137400001
J	Xu, Y; Titirici, M; Chen, JW; Cora, F; Cullen, PL; Edge, JS; Fan, K; Fan, L; Feng, JY; Hosaka, T; Hu, JY; Huang, WW; Hyde, T; Imtiaz, S; Kang, FY; Kennedy, T; Kim, EJ; Komaba, S; Lander, L; Le Pham, PN; Liu, PC; Lu, BA; Meng, FL; Mitlin, D; Monconduit, L; Palgrave, RG; Qin, L; Ryan, KM; Sankar, G; Scanlon, DO; Shi, TY; Stievano, L; Tinker, HR; Wang, CL; Wang, H; Wang, HL; Wu, YY; Zhai, DY; Zhang, QC; Zhou, M; Zou, JC				Xu, Yang; Titirici, Magda; Chen, Jingwei; Cora, Furio; Cullen, Patrick L.; Edge, Jacqueline Sophie; Fan, Kun; Fan, Ling; Feng, Jingyu; Hosaka, Tomooki; Hu, Junyang; Huang, Weiwei; Hyde, Timothy, I; Imtiaz, Sumair; Kang, Feiyu; Kennedy, Tadhg; Kim, Eun Jeong; Komaba, Shinichi; Lander, Laura; Le Pham, Phuong Nam; Liu, Pengcheng; Lu, Bingan; Meng, Fanlu; Mitlin, David; Monconduit, Laure; Palgrave, Robert G.; Qin, Lei; Ryan, Kevin M.; Sankar, Gopinathan; Scanlon, David O.; Shi, Tianyi; Stievano, Lorenzo; Tinker, Henry R.; Wang, Chengliang; Wang, Hang; Wang, Huanlei; Wu, Yiying; Zhai, Dengyun; Zhang, Qichun; Zhou, Min; Zou, Jincheng			2023 roadmap for potassium-ion batteries	JOURNAL OF PHYSICS-ENERGY												The heavy reliance of lithium-ion batteries (LIBs) has caused rising concerns on the sustainability of lithium and transition metal and the ethic issue around mining practice. Developing alternative energy storage technologies beyond lithium has become a prominent slice of global energy research portfolio. The alternative technologies play a vital role in shaping the future landscape of energy storage, from electrified mobility to the efficient utilization of renewable energies and further to large-scale stationary energy storage. Potassium-ion batteries (PIBs) are a promising alternative given its chemical and economic benefits, making a strong competitor to LIBs and sodium-ion batteries for different applications. However, many are unknown regarding potassium storage processes in materials and how it differs from lithium and sodium and understanding of solid-liquid interfacial chemistry is massively insufficient in PIBs. Therefore, there remain outstanding issues to advance the commercial prospects of the PIB technology. This Roadmap highlights the up-to-date scientific and technological advances and the insights into solving challenging issues to accelerate the development of PIBs. We hope this Roadmap aids the wider PIB research community and provides a cross-referencing to other beyond lithium energy storage technologies in the fast-pacing research landscape.					Lander, Laura/GLV-3419-2022; Hosaka, Tomooki/ABE-2218-2020; chen, jingwei/ABF-3356-2021; Imtiaz, Sumair/ABD-3942-2020; Kun, Fan/AAH-8225-2019; Kang, Feiyu/AFH-4369-2022; Qin, Lei/AAN-9254-2020; shi, tianyi/MSV-8713-2025; Feng, Jingyu/AAM-5272-2020; Fan, Ling/M-3375-2016; Zhou, Min/H-4082-2013; Wang, Huanlei/F-2061-2013; huang, Weiwei/HHC-8452-2022; bingan, lu/HCH-6786-2022; Hyde, Timothy/HLX-5542-2023; Edge, Jacqueline/HKF-1713-2023; Stievano, Lorenzo/B-7801-2010; Scanlon, David/X-7768-2019; Kennedy, Tadhg/AAB-3062-2020; Ryan, Kevin/ABG-7492-2020; Liu, Pengcheng/L-5274-2016; Hyde, Timothy/J-2036-2014; Titirici, Magdalena/E-3694-2013; Xu, Yang/C-2266-2012; zhang, qichun/A-2253-2011; Wang, Chengliang/D-9316-2013	Kennedy, Tadhg/0000-0002-5641-278X; Edge, Jacqueline/0000-0003-4643-2426; Bingan, Lu/0000-0002-0075-5898; Liu, Pengcheng/0000-0002-9530-9267; Hu, Junyang/0000-0001-8864-6970; Hyde, Timothy/0000-0003-0435-2380; chen, jingwei/0000-0003-4440-400X; huang, wei wei/0000-0002-9947-4083; Titirici, Magdalena/0000-0003-0773-2100; Xu, Yang/0000-0003-0177-6348; zhang, qichun/0000-0003-1854-8659; Fan, Kun/0009-0002-2054-7794; Zhou, Min/0000-0003-2677-5472; Wang, Chengliang/0000-0002-1151-3122; Feng, Jingyu/0000-0003-3181-4544; Monconduit, Laure/0000-0003-3698-856X													2515-7655					APR 1	2023	5	2							021502	10.1088/2515-7655/acbf76	http://dx.doi.org/10.1088/2515-7655/acbf76													WOS:000963964900001
J	Shiga, T; Miyamoto, H; Newton, GN; Oshio, H				Shiga, Takuya; Miyamoto, Haruka; Newton, Graham N.; Oshio, Hiroki			Two-electron redox-active tricyano iron(II) complex with 2,4,6-tris(2-pyrimidyl)-1,3,5-triazine as a building block for coordination polymers	DALTON TRANSACTIONS												A new tricyano iron(ii) building unit, [{K(H2O)(4)}{Fe-II(CN)(3)(L)}]3H(2)O (1), was synthesized by the reaction of Moor's salts with 2,4,6-tris(2-pyrimidyl)-1,3,5-triazine (L) as a capping ligand. X-ray structural analysis reveals that the mononuclear iron(ii) tricyano complex consists of one ligand and three cyanide groups, with K+ ions coordinated between neighboring units to form a one-dimensional chain network structure. 1 shows two reversible redox waves at +0.713 and -0.849 V vs. SCE, which are assigned as Fe(ii)/Fe(iii) and L/L- processes, respectively. One-dimensional 4,2-ribbon chain type coordination polymers, [M-II(H2O)(2){Fe-II(CN)(3)(L)}(2)]6H(2)O (M = Fe (2) and Mn (3)), were synthesized by using 1 as a building unit. Cryomagnetic studies reveals that 2 and 3 show paramagnetic behaviour of S = 2 and 5/2, respectively. On the other hand, reaction of 1 and Gd(NO3)(3)6H(2)O forms another one-dimensional chain, [Gd-III(NO3)(2)(H2O)(3){Fe-II(CN)(3)(L)}]0.5H(2)O2CH(3)OH (4), showing S = 7/2 paramagnetic behaviour.					SHIGA, Takuya/D-6665-2013; Newton, Graham/A-3667-2013	SHIGA, Takuya/0000-0002-6834-6011; Newton, Graham/0000-0003-2246-4466													1477-9226	1477-9234				OCT 14	2018	47	38					13402	13407		10.1039/c8dt02315h	http://dx.doi.org/10.1039/c8dt02315h								30183035					WOS:000446199500017
J	Chiu, HY; Wi-Afedzi, T; Liu, YT; Ghanbari, F; Lin, KYA				Chiu, Hsing-Yi; Wi-Afedzi, Thomas; Liu, Yu-Ting; Ghanbari, Farshid; Lin, Kun-Yi Andrew			Cobalt Oxides with Various 3D Nanostructured Morphologies for Catalytic Reduction of 4-Nitrophenol: A Comparative Study	JOURNAL OF WATER PROCESS ENGINEERING												Catalytic reduction processes represent a promising approach to treat the toxic nitro-aromatic pollutant, 4-nitrophenol (4-NP), via converting 4-NP to 4-aminophenol (4-AP). Many efforts have been invested into developing non-precious metal oxides for the conversion of 4-NP to 4-AP. As Co3O4 is validated as a useful non-precious metal catalyst for 4-NP reduction, it is crucial to probe into the relationship of morphology-property-reactivity of Co3O4 catalysts for optimizing design of Co3O4 for 4-NP reduction. Thus, the catalytic activity of Co3O4 for 4-NP is particularly investigated in this study through examining 3-dimensional (3D) Co3O4 catalysts (3DCoOs) with different nanostructured morphologies, including the conical-Co3O4 (CCO), stacked-Co3O4 (SCO), needled-Co3O4 (NCO) and floral-Co3O4 (FCO), for 4-NP reduction. A remarkably enhanced activity in the reduction of 4-NP is realized over all 3DCoOs than commercial Co3O4 catalysts. In particular, CCO shows the highest catalytic performance (k =0.6882 min(-1) and E-a = 37.4 kJ mol(-1)), whereas FCO exhibits the least catalytic activity, with k =0.4709 min(-1) and E-a = 47.1 kJ mol(-1). These values are far more superior than those obtained by the commercial Co3O4 and the reported catalysts. All four 3DCoOs also show stable recyclability with complete 4-NP reduction over five successive cycles. These results and findings suggest that 3DCoOs are certainly advantageous Co-based catalysts for 4-NP reduction, and, through this study, the relationship between morphology, property and reactivity would be correlated to offer useful insights to design and apply 3D nanostructured Co3O4 catalysts for 4-NP reduction.					Ghanbari, Farshid/E-6426-2018; Lin, Kun-Yi/B-2503-2015	Ghanbari, Farshid/0000-0001-5599-3490; Lin, Kun-Yi/0000-0003-1058-3097													2214-7144					OCT	2020	37								101379	10.1016/j.jwpe.2020.101379	http://dx.doi.org/10.1016/j.jwpe.2020.101379													WOS:000575571500005
J	Zhang, WC; Lu, J; Guo, ZP				Zhang, Wenchao; Lu, Jun; Guo, Zaiping			Challenges and future perspectives on sodium and potassium ion batteries for grid-scale energy storage	MATERIALS TODAY												The energy crisis and environmental pollution require the advancement of large-scale energy storage techniques. Among the various commercialized technologies, batteries have attracted enormous attention due to their relatively high energy density and long cycle life. Nevertheless, the limited supply and uneven distribution of lithium minerals, as well as their high cost, has greatly hindered the application of lithium-ion batteries in large-scale energy storage. Therefore, building next-generation alternative rechargeable batteries that feature low cost, long service life, and high safety is of the utmost importance. Over the past several years, we have witnessed many successful research outcomes for sodium and potassium ion batteries (SIBs and PIBs) in regard to electrode and electrolyte materials. In this Perspective, we summarize the current developments on SIBs/PIBs and their challenges when facing practical applications, including their cost, energy density, ion diffusivity in solids/electrolytes/interphases, cycle life, and safety concerns. Furthermore, we provide an overview of strategies to overcome the remaining challenges for achieving better electrochemical performance. Finally, we outline several possible directions for the future development of these two battery chemistries, with the hope of aiding the transition from the laboratory to next-generation practical applications for SIBs/PIBs batteries in grid-scale energy storage.					Lu, Jun/G-2224-2012; Zhang, Wenchao/AAN-6847-2020; Guo, Zaiping/O-9848-2018	Guo, Zaiping/0000-0003-3464-5301													1369-7021	1873-4103				NOV	2021	50						400	417		10.1016/j.mattod.2021.03.015	http://dx.doi.org/10.1016/j.mattod.2021.03.015		DEC 2021											WOS:000731397100006
J	Wang, C; Shang, HY; Xu, H; Du, YK				Wang, Cheng; Shang, Hongyuan; Xu, Hui; Du, Yukou			Nanoboxes endow non-noble-metal-based electrocatalysts with high efficiency for overall water splitting	JOURNAL OF MATERIALS CHEMISTRY A												In order to solve the environmental and energy crises, it is urgent to develop cost-effective and advanced electrocatalysts for efficient overall water splitting. With the development of metal-organic frameworks (MOFs), non-noble-metal-based hollow nanoboxes have become one of the most promising candidate materials for heterogeneous electrocatalysts due to their unique structural features. In this review, we aim at providing an updated summary of the research related to hollow nanobox architectures, covering their classification, advantages, electrocatalytic applications and reaction mechanisms. Following a brief introduction, we review the recent progress in various advanced nanoboxes for electrocatalytic processes in the efficient oxygen evolution reaction (OER), hydrogen evolution reaction (HER), and overall water splitting (OWS). Then, we systemically discuss the relationship among the composition, morphology, structure, and catalytic activity, with an emphasis on the classification of nanoboxes, electrocatalytic performance and reaction mechanism. Later, the structural advantages and compositional merits for advanced electrocatalysis are also presented, including abundant surface active sites, facilitated electron/mass transport, and favorable synergistic effect and electronic effect. Finally, the current challenges, future perspectives, and research directions ahead for non-noble-metal-based nanoboxes as efficient electrocatalysts are also outlined.					Shang, Hongyuan/JXM-0155-2024														2050-7488	2050-7496				JAN 14	2021	9	2					857	874		10.1039/d0ta10596a	http://dx.doi.org/10.1039/d0ta10596a													WOS:000609149500008
J	Chorazy, S; Reczynski, M; Podgajny, R; Nogas, W; Buda, S; Rams, M; Nitek, W; Nowicka, B; Mlynarski, J; Ohkoshi, S; Sieklucka, B				Chorazy, Szymon; Reczynski, Mateusz; Podgajny, Robert; Nogas, Wojciech; Buda, Szymon; Rams, Michal; Nitek, Wojciech; Nowicka, Beata; Mlynarski, Jacek; Ohkoshi, Shin-ichi; Sieklucka, Barbara			Implementation of Chirality into High-Spin Ferromagnetic Co9<SUP>II</SUP>W6<SUP>V</SUP> and Ni9<SUP>II</SUP>W6<SUP>V</SUP> Cyanido-Bridged Clusters	CRYSTAL GROWTH & DESIGN												The synthesized chiral (R)- and (S)-2-(1-hydroxyethyl)pyridine ligands (R/S-mpm) were introduced to self-assembled Co-II-[W-V(CN)(8)] and Ni-II-[W-V(CN)(8)] magnetic systems giving a remarkable series of four enantiopure cyanido-bridged clusters, {M-II[M-II(R/S-mpm)(MeOH)](8)[W-V(CN)(8)](6)}center dot 14MeOH (M = Co, 1-R and 1-S; M = Ni, 2-R and 2-S). They consist of 15, metal centers, 9 Co-II or Ni-II ions, and 6 [W-V(CN)(8)](3-) ions, embedded in a 6-capped body-centered cube topology. Bidentate enantiopure mpm ligands coordinated to eight external Co-II or Ni-II sites induce their chiral character, which results in the Strong natural optical activity in the broad UV-vis range of 200-700 nm. All (1-R/S) and (2-R/S) clusters reveal cyanido-mediated ferromagnetic exchange interaction giving high-spin ground states of 15/2 (1-R/S) and 12 (2-R/S). For (2-R/S) forms of {Ni9W6}, the exchange constant J = +16.1 cm(-1) was obtained using exact diagonalization of the exchange Hamiltonian. Because of the significant magnetic anisotropy, (1-R/S) forms of {Co9W6} duster reveal the low temperature onset of the slow magnetic relaxation characteristic of single-molecule magnets (SMMs). Thus, they can be considered as a rare example of chiral SMM molecules.					Chorazy, Szymon/AAI-9341-2021; Podgajny, Robert/AFT-8344-2022; Buda, Szymon/Y-2689-2018; Nitek, Wojciech/D-7317-2014; Mlynarski, Jacek/A-2208-2008; Sieklucka, Barbara/P-9397-2018	Mlynarski, Jacek/0000-0002-1794-306X; Sieklucka, Barbara/0000-0003-3211-5008; Nowicka, Beata/0000-0003-1611-0119; Reczynski, Mateusz/0000-0002-6715-531X; Ohkoshi, Shin-ichi/0000-0001-9359-5928; Chorazy, Szymon/0000-0002-1669-9835; Nogas, Wojciech/0000-0002-5826-7096													1528-7483	1528-7505				AUG	2015	15	8					3573	3581		10.1021/acs.cgd.5b00321	http://dx.doi.org/10.1021/acs.cgd.5b00321													WOS:000359278800006
